25,BTUWTH,216450052.0
25,BTUCOL,116816973.0
25,BTUFRG,78883168.0
25,BTUOTH,455564655.0
26,BTUSPH,673240744.0
26,BTUWTH,215013915.0
26,BTUCOL,0.0
26,BTUFRG,83077952.0
26,BTUOTH,365758417.0
27,BTUSPH,1602501459.0
27,BTUWTH,1156944477.0
27,BTUCOL,218519028.0
27,BTUFRG,167834277.0
27,BTUOTH,916870851.0
28,BTUSPH,2885469925.0
28,BTUWTH,486680100.0
28,BTUCOL,121124975.0
28,BTUFRG,90924250.0
28,BTUOTH,575572800.0
29,BTUSPH,578350846.0
29,BTUWTH,550125083.0
29,BTUCOL,309841235.0
29,BTUFRG,184999882.0
29,BTUOTH,1835842155.0
30,BTUSPH,1397210978.0
30,BTUWTH,478528350.0
30,BTUCOL,0.0
30,BTUFRG,199490092.0
30,BTUOTH,1440726074.0
31,BTUSPH,2290853376.0
31,BTUWTH,872139776.0
31,BTUCOL,89592320.0
31,BTUFRG,122031616.0
31,BTUOTH,884638208.0
32,BTUSPH,1709354178.0
32,BTUWTH,595914060.0
32,BTUCOL,110059922.0
32,BTUFRG,140974470.0
32,BTUOTH,773035830.0
33,BTUSPH,486150449.0
33,BTUWTH,301519804.0
33,BTUCOL,99189941.0
33,BTUFRG,43284635.0
33,BTUOTH,418505304.0
34,BTUSPH,450931995.0
34,BTUWTH,168504876.0
34,BTUCOL,0.0
34,BTUFRG,40180926.0
34,BTUOTH,178084218.0
35,BTUSPH,730694553.0
35,BTUWTH,207476124.0
35,BTUCOL,0.0
35,BTUFRG,49596798.0
35,BTUOTH,245303082.0
36,BTUSPH,860702244.0
36,BTUWTH,294556593.0
36,BTUCOL,25828260.0
36,BTUFRG,49711227.0
36,BTUOTH,247853214.0
37,BTUSPH,770581350.0
37,BTUWTH,67467125.0
37,BTUCOL,27724620.0
37,BTUFRG,71117145.0
37,BTUOTH,101443375.0
38,BTUSPH,1208292525.0
38,BTUWTH,77310530.0
38,BTUCOL,29802025.0
38,BTUFRG,67797180.0
38,BTUOTH,128740865.0
39,BTUSPH,2080406300.0
39,BTUWTH,511137980.0
39,BTUCOL,122150660.0
39,BTUFRG,59222160.0
39,BTUOTH,471042120.0
40,BTUSPH,672968280.0
40,BTUWTH,264061860.0
40,BTUCOL,69687120.0
40,BTUFRG,85998980.0
40,BTUOTH,663831260.0
41,BTUSPH,480113130.0
41,BTUWTH,150152985.0
41,BTUCOL,77210280.0
41,BTUFRG,86992875.0
41,BTUOTH,180988950.0
42,BTUSPH,370639468.0
42,BTUWTH,135395610.0
42,BTUCOL,0.0
42,BTUFRG,49365990.0
42,BTUOTH,165053696.0
43,BTUSPH,853428798.0
43,BTUWTH,75993390.0
43,BTUCOL,0.0
43,BTUFRG,81545769.0
43,BTUOTH,251085231.0
44,BTUSPH,32391729.0
44,BTUWTH,149470110.0
44,BTUCOL,0.0
44,BTUFRG,117745308.0
44,BTUOTH,164874816.0
45,BTUSPH,258188510.0
45,BTUWTH,122336800.0
45,BTUCOL,22752165.0
45,BTUFRG,62614950.0
45,BTUOTH,181666015.0
46,BTUSPH,250604455.0
46,BTUWTH,77266435.0
46,BTUCOL,0.0
46,BTUFRG,96464220.0
46,BTUOTH,114132795.0
47,BTUSPH,955862080.0
47,BTUWTH,810426240.0
47,BTUCOL,130267840.0
47,BTUFRG,147407680.0
47,BTUOTH,399777920.0
48,BTUSPH,1156913920.0
48,BTUWTH,450691840.0
48,BTUCOL,163283520.0
48,BTUFRG,89263680.0
48,BTUOTH,356523840.0
49,BTUSPH,4971371882.0
49,BTUWTH,1232179918.0
49,BTUCOL,212144500.0
49,BTUFRG,184498722.0
49,BTUOTH,1516274900.0
50,BTUSPH,1090633086.0
50,BTUWTH,297184728.0
50,BTUCOL,163089180.0
50,BTUFRG,78356208.0
50,BTUOTH,501390273.0
51,BTUSPH,788826351.0
51,BTUWTH,154475961.0
51,BTUCOL,162917145.0
51,BTUFRG,78058014.0
51,BTUOTH,511093047.0
52,BTUSPH,563920110.0
52,BTUWTH,272216220.0
52,BTUCOL,123940470.0
52,BTUFRG,69408330.0
52,BTUOTH,270785550.0
53,BTUSPH,396754239.0
53,BTUWTH,187011993.0
53,BTUCOL,70857507.0
53,BTUFRG,105449757.0
53,BTUOTH,213503367.0
54,BTUSPH,1225721106.0
54,BTUWTH,238667449.0
54,BTUCOL,92882697.0
54,BTUFRG,75990761.0
54,BTUOTH,793209511.0
55,BTUSPH,517677490.0
55,BTUWTH,388034955.0
55,BTUCOL,351138755.0
55,BTUFRG,169008400.0
55,BTUOTH,1218764800.0
56,BTUSPH,1414889532.0
56,BTUWTH,119008371.0
56,BTUCOL,159081495.0
56,BTUFRG,117650582.0
56,BTUOTH,458382227.0
57,BTUSPH,1054642842.0
57,BTUWTH,453343230.0
57,BTUCOL,78881445.0
57,BTUFRG,95350284.0
57,BTUOTH,530050068.0
58,BTUSPH,312844540.0
58,BTUWTH,166005816.0
58,BTUCOL,0.0
58,BTUFRG,82492058.0
58,BTUOTH,298602042.0
59,BTUSPH,1090326132.0
59,BTUWTH,372095426.0
59,BTUCOL,56107940.0
59,BTUFRG,63403608.0
59,BTUOTH,450008580.0
60,BTUSPH,851630196.0
60,BTUWTH,341522324.0
60,BTUCOL,0.0
60,BTUFRG,30654892.0
60,BTUOTH,311178234.0
61,BTUSPH,1249205120.0
61,BTUWTH,432709880.0
61,BTUCOL,76883440.0
61,BTUFRG,55487040.0
61,BTUOTH,390390960.0
62,BTUSPH,1540152444.0
62,BTUWTH,395344884.0
62,BTUCOL,26199576.0
62,BTUFRG,106609200.0
62,BTUOTH,1551426732.0
63,BTUSPH,673226145.0
63,BTUWTH,552250260.0
63,BTUCOL,39211740.0
63,BTUFRG,91804395.0
63,BTUOTH,320539545.0
64,BTUSPH,1485208074.0
64,BTUWTH,313642920.0
64,BTUCOL,73855248.0
64,BTUFRG,69420708.0
64,BTUOTH,327893919.0
65,BTUSPH,688460721.0
65,BTUWTH,341586063.0
65,BTUCOL,45367569.0
65,BTUFRG,86275566.0
65,BTUOTH,344015958.0
66,BTUSPH,1477690617.0
66,BTUWTH,257454522.0
66,BTUCOL,25385256.0
66,BTUFRG,93536664.0
66,BTUOTH,353878473.0
67,BTUSPH,419716768.0
67,BTUWTH,341058366.0
67,BTUCOL,0.0
67,BTUFRG,64512592.0
67,BTUOTH,299198316.0
68,BTUSPH,1412002036.0
68,BTUWTH,326027240.0
68,BTUCOL,0.0
68,BTUFRG,71575874.0
68,BTUOTH,369080542.0
69,BTUSPH,1819516840.0
69,BTUWTH,300584028.0
69,BTUCOL,0.0
69,BTUFRG,77561380.0
69,BTUOTH,388249558.0
70,BTUSPH,4821680302.0
70,BTUWTH,1168160248.0
70,BTUCOL,63368772.0
70,BTUFRG,281406426.0
70,BTUOTH,1361538452.0
71,BTUSPH,3394979952.0
71,BTUWTH,436921212.0
71,BTUCOL,0.0
71,BTUFRG,116531142.0
71,BTUOTH,734292468.0
72,BTUSPH,52933325.0
72,BTUWTH,221386903.0
72,BTUCOL,630391042.0
72,BTUFRG,196301890.0
72,BTUOTH,310924968.0
73,BTUSPH,60628524.0
73,BTUWTH,222943446.0
73,BTUCOL,0.0
73,BTUFRG,273341244.0
73,BTUOTH,950161806.0
74,BTUSPH,45789240.0
74,BTUWTH,79997600.0
74,BTUCOL,228599640.0
74,BTUFRG,84791680.0
74,BTUOTH,96026000.0
75,BTUSPH,428113428.0
75,BTUWTH,235200792.0
75,BTUCOL,46342576.0
75,BTUFRG,56650800.0
75,BTUOTH,466824808.0
76,BTUSPH,1686580077.0
76,BTUWTH,466329864.0
76,BTUCOL,23709504.0
76,BTUFRG,108657822.0
76,BTUOTH,456617343.0
77,BTUSPH,382822975.0
77,BTUWTH,154382350.0
77,BTUCOL,0.0
77,BTUFRG,34635950.0
77,BTUOTH,385903660.0
78,BTUSPH,292978365.0
78,BTUWTH,170464570.0
78,BTUCOL,23374915.0
78,BTUFRG,65999760.0
78,BTUOTH,268176240.0
79,BTUSPH,1382239044.0
79,BTUWTH,344023188.0
79,BTUCOL,64601852.0
79,BTUFRG,45899832.0
79,BTUOTH,504822968.0
80,BTUSPH,909597000.0
80,BTUWTH,251804100.0
80,BTUCOL,31477620.0
80,BTUFRG,49264920.0
80,BTUOTH,452404380.0
81,BTUSPH,1129400820.0
81,BTUWTH,235513125.0
81,BTUCOL,37656810.0
81,BTUFRG,44308080.0
81,BTUOTH,515005560.0
82,BTUSPH,2640152070.0
82,BTUWTH,759560490.0
82,BTUCOL,31489155.0
82,BTUFRG,37842795.0
82,BTUOTH,220295295.0
83,BTUSPH,34224888.0
83,BTUWTH,408441184.0
83,BTUCOL,626045360.0
83,BTUFRG,162215488.0
83,BTUOTH,1011911824.0
84,BTUSPH,795890240.0
84,BTUWTH,361706240.0
84,BTUCOL,209950400.0
84,BTUFRG,151275520.0
84,BTUOTH,632353920.0
85,BTUSPH,741883032.0
85,BTUWTH,74344648.0
85,BTUCOL,0.0
85,BTUFRG,47792988.0
85,BTUOTH,368124614.0
86,BTUSPH,190581908.0
86,BTUWTH,83240850.0
86,BTUCOL,0.0
86,BTUFRG,51976884.0
86,BTUOTH,78758096.0
87,BTUSPH,861213324.0
87,BTUWTH,162470129.0
87,BTUCOL,30341222.0
87,BTUFRG,200201573.0
87,BTUOTH,807737494.0
88,BTUSPH,531882504.0
88,BTUWTH,585320688.0
88,BTUCOL,502445880.0
88,BTUFRG,232953984.0
88,BTUOTH,1696136688.0
89,BTUSPH,2288818100.0
89,BTUWTH,110474802.0
89,BTUCOL,67135710.0
89,BTUFRG,53575626.0
89,BTUOTH,391957330.0
90,BTUSPH,0.0
90,BTUWTH,0.0
90,BTUCOL,0.0
90,BTUFRG,0.0
90,BTUOTH,1373661180.0
91,BTUSPH,56008971.0
91,BTUWTH,187256151.0
91,BTUCOL,268039299.0
91,BTUFRG,199058223.0
91,BTUOTH,569297361.0
92,BTUSPH,159406740.0
92,BTUWTH,74709260.0
92,BTUCOL,20643780.0
92,BTUFRG,30369440.0
92,BTUOTH,104455120.0
93,BTUSPH,1557134490.0
93,BTUWTH,201894460.0
93,BTUCOL,24634270.0
93,BTUFRG,55509560.0
93,BTUOTH,463560640.0
94,BTUSPH,25369380.0
94,BTUWTH,102118293.0
94,BTUCOL,166496364.0
94,BTUFRG,61278822.0
94,BTUOTH,157617081.0
95,BTUSPH,135976876.0
95,BTUWTH,153284424.0
95,BTUCOL,115762276.0
95,BTUFRG,119843700.0
95,BTUOTH,210308848.0
96,BTUSPH,705946320.0
96,BTUWTH,46492488.0
96,BTUCOL,9175248.0
96,BTUFRG,43571016.0
96,BTUOTH,200371896.0
97,BTUSPH,415259136.0
97,BTUWTH,108217920.0
97,BTUCOL,0.0
97,BTUFRG,27442080.0
97,BTUOTH,329191264.0
98,BTUSPH,353409174.0
98,BTUWTH,394851069.0
98,BTUCOL,267853923.0
98,BTUFRG,77563701.0
98,BTUOTH,530935749.0
99,BTUSPH,589665216.0
99,BTUWTH,1022637000.0
99,BTUCOL,421776600.0
99,BTUFRG,138139176.0
99,BTUOTH,793331448.0
100,BTUSPH,565376460.0
100,BTUWTH,113993440.0
100,BTUCOL,169917000.0
100,BTUFRG,120909360.0
100,BTUOTH,878113170.0
101,BTUSPH,228173323.0
101,BTUWTH,207618465.0
101,BTUCOL,184831731.0
101,BTUFRG,66164324.0
101,BTUOTH,449237041.0
102,BTUSPH,53284352.0
102,BTUWTH,238492888.0
102,BTUCOL,458744968.0
102,BTUFRG,103276276.0
102,BTUOTH,717749304.0
103,BTUSPH,127091920.0
103,BTUWTH,163254920.0
103,BTUCOL,118177320.0
103,BTUFRG,231275000.0
103,BTUOTH,415588560.0
104,BTUSPH,44842120.0
104,BTUWTH,147141360.0
104,BTUCOL,234975400.0
104,BTUFRG,86387520.0
104,BTUOTH,138193120.0
105,BTUSPH,978561120.0
105,BTUWTH,237091680.0
105,BTUCOL,28214260.0
105,BTUFRG,22908360.0
105,BTUOTH,277252420.0
106,BTUSPH,902322105.0
106,BTUWTH,177564630.0
106,BTUCOL,23074015.0
106,BTUFRG,48456700.0
106,BTUOTH,270215870.0
107,BTUSPH,295161496.0
107,BTUWTH,298185580.0
107,BTUCOL,105815696.0
107,BTUFRG,170438464.0
107,BTUOTH,444349640.0
108,BTUSPH,432790398.0
108,BTUWTH,1034119098.0
108,BTUCOL,16626600.0
108,BTUFRG,58303944.0
108,BTUOTH,632494338.0
109,BTUSPH,1189037311.0
109,BTUWTH,321835023.0
109,BTUCOL,58667524.0
109,BTUFRG,88919241.0
109,BTUOTH,417914313.0
110,BTUSPH,830203086.0
110,BTUWTH,203528058.0
110,BTUCOL,0.0
110,BTUFRG,134620038.0
110,BTUOTH,483741690.0
111,BTUSPH,691046876.0
111,BTUWTH,225678596.0
111,BTUCOL,30716616.0
111,BTUFRG,16301362.0
111,BTUOTH,205835970.0
112,BTUSPH,672763176.0
112,BTUWTH,210050844.0
112,BTUCOL,44920164.0
112,BTUFRG,31101536.0
112,BTUOTH,390000944.0
113,BTUSPH,5797636026.0
113,BTUWTH,959784462.0
113,BTUCOL,203576646.0
113,BTUFRG,285156144.0
113,BTUOTH,1031124822.0
114,BTUSPH,73448813.0
114,BTUWTH,0.0
114,BTUCOL,312974764.0
114,BTUFRG,79126958.0
114,BTUOTH,549827972.0
115,BTUSPH,58754462.0
115,BTUWTH,227171684.0
115,BTUCOL,359294662.0
115,BTUFRG,107460328.0
115,BTUOTH,508211184.0
116,BTUSPH,107070314.0
116,BTUWTH,361451210.0
116,BTUCOL,638567628.0
116,BTUFRG,174221548.0
116,BTUOTH,772319488.0
117,BTUSPH,516103584.0
117,BTUWTH,285864984.0
117,BTUCOL,0.0
117,BTUFRG,113762784.0
117,BTUOTH,272115264.0
118,BTUSPH,438237720.0
118,BTUWTH,253179408.0
118,BTUCOL,32445648.0
118,BTUFRG,128730600.0
118,BTUOTH,769098432.0
119,BTUSPH,1058303952.0
119,BTUWTH,626802672.0
119,BTUCOL,23918976.0
119,BTUFRG,61532304.0
119,BTUOTH,551963592.0
120,BTUSPH,749379855.0
120,BTUWTH,273843625.0
120,BTUCOL,26621760.0
120,BTUFRG,62142650.0
120,BTUOTH,571636750.0
121,BTUSPH,2383075608.0
121,BTUWTH,504822248.0
121,BTUCOL,28060492.0
121,BTUFRG,42873899.0
121,BTUOTH,381116136.0
122,BTUSPH,744669048.0
122,BTUWTH,219974544.0
122,BTUCOL,37211160.0
122,BTUFRG,57651576.0
122,BTUOTH,152891568.0
123,BTUSPH,2450486394.0
123,BTUWTH,181480338.0
123,BTUCOL,0.0
123,BTUFRG,57938670.0
123,BTUOTH,327802092.0
124,BTUSPH,840097344.0
124,BTUWTH,196213494.0
124,BTUCOL,0.0
124,BTUFRG,86473290.0
124,BTUOTH,51116705.0
125,BTUSPH,3821129040.0
125,BTUWTH,205378080.0
125,BTUCOL,0.0
125,BTUFRG,44095440.0
125,BTUOTH,514496880.0
126,BTUSPH,1906564380.0
126,BTUWTH,190354080.0
126,BTUCOL,33278160.0
126,BTUFRG,183142560.0
126,BTUOTH,734410680.0
127,BTUSPH,2434589120.0
127,BTUWTH,133037520.0
127,BTUCOL,45046960.0
127,BTUFRG,171348720.0
127,BTUOTH,267602480.0
128,BTUSPH,92082848.0
128,BTUWTH,32196800.0
128,BTUCOL,16098400.0
128,BTUFRG,9799901.0
128,BTUOTH,37951978.0
129,BTUSPH,1294081185.0
129,BTUWTH,344921868.0
129,BTUCOL,32488569.0
129,BTUFRG,102552774.0
129,BTUOTH,424536027.0
130,BTUSPH,1242602175.0
130,BTUWTH,376046025.0
130,BTUCOL,30634875.0
130,BTUFRG,63922425.0
130,BTUOTH,424099350.0
131,BTUSPH,1055024777.0
131,BTUWTH,162576423.0
131,BTUCOL,0.0
131,BTUFRG,115649895.0
131,BTUOTH,776776240.0
132,BTUSPH,29002324.0
132,BTUWTH,181938328.0
132,BTUCOL,215824284.0
132,BTUFRG,54894788.0
132,BTUOTH,376062700.0
133,BTUSPH,18359692.0
133,BTUWTH,102901812.0
133,BTUCOL,289263052.0
133,BTUFRG,160952532.0
133,BTUOTH,323955268.0
134,BTUSPH,31398068.0
134,BTUWTH,215547852.0
134,BTUCOL,357357468.0
134,BTUFRG,124993336.0
134,BTUOTH,687163880.0
135,BTUSPH,568301619.0
135,BTUWTH,39816173.0
135,BTUCOL,11344148.0
135,BTUFRG,68846473.0
135,BTUOTH,121324323.0
136,BTUSPH,122649798.0
136,BTUWTH,81407592.0
136,BTUCOL,0.0
136,BTUFRG,68449858.0
136,BTUOTH,234836495.0
137,BTUSPH,121569100.0
137,BTUWTH,270802583.0
137,BTUCOL,276228716.0
137,BTUFRG,163525265.0
137,BTUOTH,435039472.0
138,BTUSPH,641733994.0
138,BTUWTH,191749170.0
138,BTUCOL,109170202.0
138,BTUFRG,135240698.0
138,BTUOTH,829014896.0
139,BTUSPH,505560246.0
139,BTUWTH,60418068.0
139,BTUCOL,0.0
139,BTUFRG,29560926.0
139,BTUOTH,257682940.0
140,BTUSPH,1682020335.0
140,BTUWTH,381256545.0
140,BTUCOL,106077840.0
140,BTUFRG,100836840.0
140,BTUOTH,1026659490.0
141,BTUSPH,523922148.0
141,BTUWTH,140540940.0
141,BTUCOL,84632856.0
141,BTUFRG,184760736.0
141,BTUOTH,449918664.0
142,BTUSPH,2686460220.0
142,BTUWTH,770468280.0
142,BTUCOL,121375140.0
142,BTUFRG,115290420.0
142,BTUOTH,773116260.0
143,BTUSPH,1284677887.0
143,BTUWTH,296725733.0
143,BTUCOL,37803551.0
143,BTUFRG,41826529.0
143,BTUOTH,349563609.0
144,BTUSPH,962230860.0
144,BTUWTH,484110840.0
144,BTUCOL,52584000.0
144,BTUFRG,77392380.0
144,BTUOTH,789229500.0
145,BTUSPH,1711047969.0
145,BTUWTH,196684038.0
145,BTUCOL,233129097.0
145,BTUFRG,127114434.0
145,BTUOTH,1032051213.0
146,BTUSPH,1113113664.0
146,BTUWTH,388355067.0
146,BTUCOL,101469105.0
146,BTUFRG,77516271.0
146,BTUOTH,600448869.0
147,BTUSPH,955432521.0
147,BTUWTH,322962855.0
147,BTUCOL,69683085.0
147,BTUFRG,87019311.0
147,BTUOTH,463930935.0
148,BTUSPH,387087665.0
148,BTUWTH,121922174.0
148,BTUCOL,62925025.0
148,BTUFRG,90533027.0
148,BTUOTH,336871802.0
149,BTUSPH,377392132.0
149,BTUWTH,98964416.0
149,BTUCOL,0.0
149,BTUFRG,32009932.0
149,BTUOTH,295583956.0
150,BTUSPH,605491115.0
150,BTUWTH,342436293.0
150,BTUCOL,25136149.0
150,BTUFRG,23127063.0
150,BTUOTH,286734948.0
151,BTUSPH,805169432.0
151,BTUWTH,152182621.0
151,BTUCOL,38624114.0
151,BTUFRG,55272439.0
151,BTUOTH,296723943.0
152,BTUSPH,796128324.0
152,BTUWTH,196353510.0
152,BTUCOL,0.0
152,BTUFRG,77596026.0
152,BTUOTH,272553978.0
153,BTUSPH,590485974.0
153,BTUWTH,77457328.0
153,BTUCOL,32815289.0
153,BTUFRG,57809154.0
153,BTUOTH,282817015.0
154,BTUSPH,624825746.0
154,BTUWTH,119834079.0
154,BTUCOL,27585428.0
154,BTUFRG,44752955.0
154,BTUOTH,245187501.0
155,BTUSPH,935273372.0
155,BTUWTH,140370769.0
155,BTUCOL,0.0
155,BTUFRG,43097054.0
155,BTUOTH,176488543.0
156,BTUSPH,125832630.0
156,BTUWTH,476177163.0
156,BTUCOL,506673442.0
156,BTUFRG,172349705.0
156,BTUOTH,1026560887.0
157,BTUSPH,106537880.0
157,BTUWTH,539854720.0
157,BTUCOL,206347760.0
157,BTUFRG,178426560.0
157,BTUOTH,1068070000.0
158,BTUSPH,535877169.0
158,BTUWTH,452213836.0
158,BTUCOL,295473485.0
158,BTUFRG,66494636.0
158,BTUOTH,829023761.0
159,BTUSPH,1195458165.0
159,BTUWTH,115310778.0
159,BTUCOL,0.0
159,BTUFRG,45293655.0
159,BTUOTH,427188388.0
160,BTUSPH,661777180.0
160,BTUWTH,123022588.0
160,BTUCOL,0.0
160,BTUFRG,185657012.0
160,BTUOTH,748120516.0
161,BTUSPH,1237124072.0
161,BTUWTH,128790404.0
161,BTUCOL,0.0
161,BTUFRG,21071368.0
161,BTUOTH,119834348.0
162,BTUSPH,669247488.0
162,BTUWTH,410700654.0
162,BTUCOL,0.0
162,BTUFRG,62833680.0
162,BTUOTH,888569136.0
163,BTUSPH,1175135338.0
163,BTUWTH,296885524.0
163,BTUCOL,0.0
163,BTUFRG,60204222.0
163,BTUOTH,369363098.0
164,BTUSPH,5060906091.0
164,BTUWTH,1421615016.0
164,BTUCOL,277049349.0
164,BTUFRG,175040784.0
164,BTUOTH,1369970100.0
165,BTUSPH,352017120.0
165,BTUWTH,210515760.0
165,BTUCOL,345246720.0
165,BTUFRG,110597760.0
165,BTUOTH,590466240.0
166,BTUSPH,46923404.0
166,BTUWTH,205928384.0
166,BTUCOL,366928936.0
166,BTUFRG,69918252.0
166,BTUOTH,624247876.0
167,BTUSPH,47581708.0
167,BTUWTH,60922481.0
167,BTUCOL,0.0
167,BTUFRG,62929906.0
167,BTUOTH,194674341.0
168,BTUSPH,787148856.0
168,BTUWTH,694069470.0
168,BTUCOL,0.0
168,BTUFRG,54484185.0
168,BTUOTH,634754175.0
169,BTUSPH,902578788.0
169,BTUWTH,504909892.0
169,BTUCOL,18294982.0
169,BTUFRG,75135871.0
169,BTUOTH,536185223.0
170,BTUSPH,274639657.0
170,BTUWTH,384771072.0
170,BTUCOL,0.0
170,BTUFRG,34819778.0
170,BTUOTH,435569299.0
171,BTUSPH,1718076448.0
171,BTUWTH,510562832.0
171,BTUCOL,5570968.0
171,BTUFRG,50920160.0
171,BTUOTH,713083904.0
172,BTUSPH,581094816.0
172,BTUWTH,116309712.0
172,BTUCOL,10486528.0
172,BTUFRG,71464680.0
172,BTUOTH,658483376.0
173,BTUSPH,245446968.0
173,BTUWTH,143127504.0
173,BTUCOL,23476440.0
173,BTUFRG,78748488.0
173,BTUOTH,427239696.0
174,BTUSPH,277116528.0
174,BTUWTH,151982376.0
174,BTUCOL,0.0
174,BTUFRG,49536864.0
174,BTUOTH,426577944.0
175,BTUSPH,1525196582.0
175,BTUWTH,482941194.0
175,BTUCOL,25827960.0
175,BTUFRG,109338364.0
175,BTUOTH,415455234.0
176,BTUSPH,1505878080.0
176,BTUWTH,88717440.0
176,BTUCOL,106897560.0
176,BTUFRG,123319560.0
176,BTUOTH,360839640.0
177,BTUSPH,1775690976.0
177,BTUWTH,536867928.0
177,BTUCOL,99362538.0
177,BTUFRG,81205380.0
177,BTUOTH,1094782344.0
178,BTUSPH,3538339800.0
178,BTUWTH,253079280.0
178,BTUCOL,0.0
178,BTUFRG,65748780.0
178,BTUOTH,765472800.0
179,BTUSPH,974263222.0
179,BTUWTH,134703506.0
179,BTUCOL,27394936.0
179,BTUFRG,43891758.0
179,BTUOTH,422438364.0
180,BTUSPH,1393401978.0
180,BTUWTH,281732882.0
180,BTUCOL,73865194.0
180,BTUFRG,161271649.0
180,BTUOTH,554030429.0
181,BTUSPH,1869233180.0
181,BTUWTH,71853705.0
181,BTUCOL,45973929.0
181,BTUFRG,138543897.0
181,BTUOTH,507745445.0
182,BTUSPH,48051904.0
182,BTUWTH,799467584.0
182,BTUCOL,420212288.0
182,BTUFRG,176929368.0
182,BTUOTH,820187952.0
183,BTUSPH,177401683.0
183,BTUWTH,239375227.0
183,BTUCOL,467407944.0
183,BTUFRG,165817843.0
183,BTUOTH,575475518.0
184,BTUSPH,343453536.0
184,BTUWTH,341996772.0
184,BTUCOL,405865876.0
184,BTUFRG,150275204.0
184,BTUOTH,421376128.0
185,BTUSPH,699116617.0
185,BTUWTH,238405756.0
185,BTUCOL,154329541.0
185,BTUFRG,100243859.0
185,BTUOTH,415691565.0
186,BTUSPH,176394804.0
186,BTUWTH,154748940.0
186,BTUCOL,0.0
186,BTUFRG,141299390.0
186,BTUOTH,411334708.0
