,REGIONC,DIVISION,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,WINDOWS,ADQINSUL,DRAFTY,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,DWASHUSE,WASHLOAD,WASHTEMP,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,ELECAUX,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,MONEYPY,TOTCSQFT,TOTHSQFT,TOTUSQFT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTUFO,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,WOODAMT,RECBATH,NUMFRIG,LPWATER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
12000,4,10,-2,-2,-2,1970,8,2,1,0,2,4,20,1,4,-2,4,22,3,1,3,2,-2,-2,-2,1,4,3,4,12,-2,-2,7,1,5,-2,68,61,65,0,-2,-2,2,2,2,1,1,5,3,-2,-9,1,2,22,1,1,2,16,453,680,227,559,1380,0.0,111.0,27733.0,3506.35,2273.75,0.0,5376.78,16576.11,0.0,1150.0,145.4,94.29,0.0,222.96,687.36,39110.99,-2.0,0,2,0,5,4,0
12001,2,3,1,10,1,1978,7,4,3,0,3,7,41,1,4,-2,3,22,41,1,3,1,1,3,3,5,2,2,2,30,3,3,3,1,1,1,68,68,65,0,1,3,-2,-2,-2,2,1,1,2,2,0,1,1,34,0,1,5,12,1650,1923,400,511,6451,0.0,426.0,44318.0,0.0,2293.06,0.0,2940.13,39084.81,0.0,1549.0,0.0,80.15,0.0,102.76,1366.09,87983.0,-2.0,0,2,0,18,4,2
12002,2,3,1,20,1,1996,6,3,3,1,4,7,50,2,3,-2,4,21,41,4,21,41,-2,-2,-2,1,4,3,4,30,3,2,3,1,41,1,72,72,72,0,41,3,-2,-2,-2,4,1,2,3,4,-2,1,2,38,1,1,3,23,1696,3831,400,398,6725,0.0,1353.0,38266.0,0.0,1798.17,0.0,7796.91,28670.92,0.0,1456.0,0.0,68.42,0.0,296.67,1090.91,176948.99,-2.0,0,2,0,13,2,2
12003,2,4,0,40,0,1920,5,2,1,0,4,6,30,3,3,-2,5,21,2,-2,-2,-2,-2,-2,-2,1,6,2,4,-2,1,1,3,1,3,0,70,66,66,0,-2,-2,2,42,1,2,1,1,2,0,-2,1,2,62,0,1,1,7,615,1844,0,479,7582,0.0,845.0,12655.0,1307.0,378.7,0.0,4325.52,6643.78,0.0,369.0,38.11,11.04,0.0,126.13,193.72,99268.0,-2.0,0,1,0,2,1,0
12004,4,8,-2,-2,-2,1979,7,1,1,0,2,3,10,1,4,-2,3,22,5,-2,-2,-2,-2,-2,-2,5,0,-2,4,-2,-2,-2,2,5,5,0,70,70,75,0,-2,-2,-2,-2,-2,1,2,41,3,-2,-2,-2,2,62,1,1,1,6,0,840,0,413,6210,78.0,0.0,9724.0,6991.55,0.0,0.0,1266.8,1465.36,0.0,360.0,258.95,0.0,0.0,46.92,54.27,16874.71,-2.0,0,1,1,0,3,0
12005,2,3,1,20,1,2001,8,4,2,1,5,9,30,2,4,-2,5,21,3,-2,-2,-2,-2,-2,-2,5,4,3,3,20,3,3,3,1,3,1,70,70,70,0,3,2,-2,-2,-2,0,1,3,2,1,0,1,2,35,1,1,3,13,2456,2456,400,378,6518,0.0,641.0,61044.0,0.0,4381.61,0.0,11629.2,45033.19,0.0,1530.0,0.0,109.82,0.0,291.47,1128.71,126747.0,-2.0,0,1,0,7,5,2
12006,3,5,-2,10,0,1981,6,2,1,1,2,4,41,2,3,-2,3,22,5,3,22,5,-2,-2,-2,5,6,1,2,-2,2,3,10,5,41,-2,65,65,65,0,-2,-2,3,3,3,2,5,41,2,-2,-2,-2,1,64,0,1,2,6,588,784,0,3703,650,26.0,0.0,43274.0,3289.75,19610.75,5792.66,5138.51,9442.34,0.0,1426.0,108.41,646.23,190.88,169.33,311.15,45579.01,-2.0,0,2,0,7,3,0
12007,4,8,1,20,1,2003,8,5,3,1,6,11,50,1,4,-2,4,21,1,-2,-2,-2,1,2,2,1,4,3,3,20,2,2,3,1,3,1,70,68,70,0,3,2,-2,-2,-2,2,1,3,2,3,1,1,1,57,2,1,3,24,6921,6921,650,698,5507,0.0,945.0,61388.0,0.0,13709.07,0.0,4145.25,43534.16,0.0,1745.0,0.0,389.67,0.0,117.83,1237.43,158251.49,-2.0,1,1,0,15,2,1
12008,3,5,1,20,0,1920,8,3,2,0,5,8,41,2,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,4,2,4,-2,2,3,2,3,5,1,72,68,68,0,-2,-2,2,1,2,2,5,1,2,0,-2,-2,2,59,1,2,2,10,714,1428,0,1542,4062,0.0,276.0,14139.0,869.63,2214.91,3877.64,1121.62,6055.21,45228.0,722.0,44.41,113.1,198.01,57.28,309.21,87657.01,-2.0,0,1,0,6,4,2
12009,4,10,-2,10,0,1978,8,3,1,1,1,4,41,3,3,-2,4,22,3,-2,-2,-2,-2,-2,-2,1,3,4,2,-2,3,3,3,1,3,1,72,68,72,0,-2,-2,-2,-2,-2,0,5,5,2,-2,-2,1,1,28,1,1,4,14,0,980,0,9,10272,0.0,1042.0,19162.0,0.0,0.0,8365.3,2447.39,8349.32,0.0,948.0,0.0,0.0,413.86,121.08,413.07,125967.01,-2.0,0,1,0,4,3,2
12010,3,5,-2,-2,-2,1968,8,2,1,0,2,4,41,3,3,-2,3,22,1,-2,-2,-2,-2,-2,-2,1,5,1,2,-2,-2,-2,3,1,1,0,70,60,40,0,1,3,-2,-2,-2,0,1,41,3,-2,-2,2,2,63,0,4,4,13,988,988,0,1164,4560,0.0,406.0,26921.0,6348.82,6013.32,0.0,4878.62,9680.24,0.0,1180.0,278.28,263.58,0.0,213.84,424.3,68536.0,-2.0,0,1,0,3,0,1
12011,3,7,0,10,0,1995,6,3,1,1,3,6,30,3,4,-2,4,22,3,-2,-2,-2,-2,-2,-2,5,4,3,1,11,3,2,3,5,3,0,75,75,76,0,3,3,-2,-2,-2,3,5,3,3,0,0,-2,2,45,1,1,3,9,2310,2310,0,2588,2239,0.0,0.0,62436.0,7451.72,16552.88,14651.43,3519.55,20260.43,0.0,2266.0,270.45,600.76,531.75,127.74,735.32,62436.01,-2.0,0,1,0,7,5,1
12012,4,10,-2,-2,-2,1980,8,2,2,0,1,3,20,1,4,-2,3,21,1,3,21,1,-2,-2,-2,5,1,3,2,13,-2,-2,-2,-2,5,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,5,5,2,-2,-2,-2,2,48,1,4,4,9,0,0,940,1266,1068,0.0,0.0,21820.0,0.0,0.0,8154.49,3666.52,9998.99,0.0,860.0,0.0,0.0,321.4,144.51,394.09,21820.0,-2.0,0,2,0,2,5,0
12013,3,5,0,10,0,1980,7,4,2,0,2,6,41,2,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,2,1,2,-2,4,3,3,5,3,0,67,67,70,0,41,1,1,1,1,4,5,1,2,1,-2,-2,1,53,0,2,6,13,1176,1176,0,2731,1346,0.0,0.0,65326.0,7016.8,5173.28,12616.02,3540.02,36979.88,0.0,2730.0,293.24,216.19,527.23,147.94,1545.4,65325.99999999999,-2.0,0,1,0,9,3,0
12014,1,1,1,10,0,1970,6,4,2,0,4,8,42,2,3,-2,4,22,42,4,22,3,1,2,2,1,1,3,1,-2,2,2,3,1,42,1,67,67,67,0,-2,-2,2,3,2,2,1,2,3,0,-2,1,2,39,2,4,5,8,276,2208,0,538,5874,0.0,621.0,33015.0,0.0,1435.49,0.0,7620.19,23959.32,0.0,1481.0,0.0,64.39,0.0,341.83,1074.78,96668.0,-2.0,0,2,0,13,3,2
12015,3,6,0,10,0,2004,7,3,1,1,3,6,41,1,4,-2,4,22,3,1,3,3,-2,-2,-2,5,4,3,3,20,2,3,3,1,3,0,78,78,78,0,3,3,-2,-2,-2,1,1,3,1,0,1,1,1,70,2,1,2,3,1200,1200,0,2615,1647,0.0,240.0,34018.0,0.0,11148.27,0.0,3630.83,19238.9,0.0,1318.0,0.0,431.93,0.0,140.67,745.4,58618.0,-2.0,0,2,0,6,8,2
12016,1,2,0,31,1,1920,7,6,3,1,3,9,50,1,4,-2,4,23,3,4,23,3,-2,-2,-2,-2,2,3,2,-2,1,1,2,1,2,0,72,72,70,0,3,3,1,3,1,2,1,2,2,0,-2,1,1,70,0,1,2,4,1880,1880,400,919,5250,0.0,964.0,26996.0,0.0,5035.23,0.0,6826.33,15134.44,0.0,1439.0,0.0,268.4,0.0,363.87,806.73,125806.0,-2.0,0,2,0,11,2,2
12017,4,10,-2,-2,-2,1972,8,1,1,0,2,3,20,2,4,-2,4,22,2,-2,-2,-2,-2,-2,-2,1,4,4,5,-2,-2,-2,7,1,5,0,70,65,70,0,-2,-2,-2,-2,-2,1,1,5,3,-2,-2,2,1,32,1,2,1,5,0,651,0,1946,1138,0.0,199.0,21274.0,0.0,0.0,0.0,9466.59,11807.41,0.0,898.0,0.0,0.0,0.0,399.6,498.4,41672.0,-2.0,0,1,0,2,2,0
12018,4,10,0,-2,-2,1955,8,1,1,0,1,2,20,3,2,-2,3,22,2,-2,-2,-2,-2,-2,-2,1,3,3,3,-2,3,3,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,1,2,2,0,1,2,2,-2,-2,-2,1,39,1,1,4,11,242,0,483,1459,793,0.0,201.0,8660.0,0.0,1258.11,0.0,1998.85,5403.04,0.0,233.0,0.0,33.85,0.0,53.78,145.37,29263.0,-2.0,0,1,0,5,0,2
12019,2,3,1,20,1,1988,6,4,2,1,1,5,50,3,3,-2,3,22,41,-2,-2,-2,-2,-2,-2,1,5,1,6,11,2,2,3,1,5,1,71,71,66,0,-2,-2,-2,-2,-2,2,1,2,3,0,-2,1,2,52,1,4,2,1,0,1360,3732,406,7161,0.0,1067.0,21086.0,2031.19,0.0,0.0,2989.93,16064.89,0.0,732.0,70.51,0.0,0.0,103.8,557.69,130454.01,-2.0,1,1,0,4,5,1
12020,1,2,1,10,1,1961,7,3,1,1,6,9,41,2,2,-2,4,22,3,4,22,41,1,4,2,5,3,3,1,30,3,3,2,1,1,1,68,60,70,0,-2,-2,2,1,3,1,1,3,3,0,1,1,1,41,2,1,5,22,199,1374,729,749,5410,0.0,1264.0,35864.0,0.0,2038.92,0.0,5547.34,28277.74,0.0,1954.0,0.0,111.09,0.0,302.24,1540.67,165424.0,3.0,1,2,0,10,2,1
12021,3,7,0,10,1,2004,7,4,2,0,3,7,41,1,1,-2,3,21,2,-2,-2,-2,-2,-2,-2,5,3,1,1,-2,2,2,10,5,1,-2,78,78,78,0,3,2,-2,-2,-2,0,5,2,3,3,-2,-2,1,51,0,1,3,8,600,600,1200,4054,1346,0.0,0.0,48734.0,6338.91,7228.88,11006.19,3229.77,20930.26,0.0,1769.0,230.1,262.4,399.52,117.24,759.75,48734.01,-2.0,0,1,0,5,0,2
12022,4,10,0,10,1,2009,8,4,2,0,3,7,41,1,4,-2,4,22,1,-2,-2,-2,-2,-2,-2,1,3,1,3,13,2,3,3,1,1,1,70,68,70,0,1,1,-2,-2,-2,0,1,1,2,0,1,1,2,34,0,1,3,2,1806,1806,400,1763,2435,0.0,260.0,17203.0,662.53,2403.2,0.0,2238.09,11899.19,0.0,521.0,20.07,72.78,0.0,67.78,360.37,43853.01,-2.0,0,1,0,3,3,0
12023,3,7,0,20,1,1985,7,3,2,1,4,7,41,3,2,-2,5,21,3,-2,-2,-2,-2,-2,-2,5,6,2,6,-2,2,1,3,5,3,0,60,60,60,0,41,3,-2,-2,-2,0,5,3,3,0,-2,-2,2,40,1,2,1,14,1321,1321,929,1901,3002,0.0,0.0,47710.0,12006.83,9468.01,6843.06,5406.9,13985.21,0.0,1418.0,356.86,281.4,203.38,160.7,415.66,47710.01,-2.0,0,1,0,9,5,0
12024,4,10,-2,-2,-2,1920,8,-2,0,0,1,1,20,2,4,-2,1,3,3,-2,-2,-2,-2,-2,-2,-2,-2,3,1,-2,-2,-2,2,1,2,-2,40,70,67,0,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,3,2,64,0,1,1,5,0,181,0,132,2792,0.0,184.0,5572.0,0.0,0.0,0.0,1109.15,4462.85,0.0,241.0,0.0,0.0,0.0,47.97,193.03,24432.0,-2.0,0,1,0,4,0,0
12025,4,9,-2,-2,-2,1986,8,1,1,0,2,3,10,2,4,-2,2,22,1,-2,-2,-2,-2,-2,-2,5,6,4,5,-2,-2,-2,3,5,5,0,70,70,70,0,5,3,-2,-2,-2,0,5,2,1,-2,-2,-2,2,24,1,1,1,3,473,473,0,3156,1390,0.0,0.0,14972.0,4045.81,3159.88,3317.71,1317.84,3130.76,0.0,790.0,213.48,166.73,175.06,69.54,165.2,14972.0,-2.0,0,1,0,2,0,0
12026,4,10,-2,-2,-2,1960,8,1,1,0,2,3,30,3,1,-2,4,22,1,-2,-2,-2,-2,-2,-2,1,4,1,4,13,1,1,7,1,5,-2,76,69,74,0,-2,-2,1,1,3,2,1,2,3,-2,-2,2,2,36,1,1,1,8,160,479,0,1245,1419,0.0,335.0,25508.0,2717.15,3192.85,0.0,3315.42,16282.58,0.0,1025.0,109.19,128.3,0.0,133.23,654.29,59846.0,-2.0,0,1,0,7,5,0
12027,2,4,1,10,0,1965,8,3,1,0,4,7,41,1,4,-2,3,22,1,-2,-2,-2,-2,-2,-2,1,4,3,4,-2,3,3,3,1,1,1,67,67,67,0,-2,-2,-2,-2,-2,1,1,1,2,1,-2,1,1,21,1,1,3,13,0,1312,0,622,7036,0.0,669.0,8663.0,0.0,0.0,0.0,1189.78,7473.22,0.0,374.0,0.0,0.0,0.0,51.37,322.64,77236.0,-2.0,0,1,0,6,2,0
12028,4,10,1,31,1,1939,8,3,2,1,5,8,50,2,4,-2,3,21,3,3,22,41,1,2,2,2,3,2,2,20,3,1,3,2,3,1,66,66,71,0,3,1,-2,-2,-2,3,2,3,2,1,1,-2,2,46,1,1,4,23,1802,1802,762,155,2715,976.0,0.0,31435.0,0.0,358.12,0.0,5195.39,25881.49,0.0,1394.0,0.0,15.88,0.0,230.39,1147.73,120573.33000000002,-2.0,1,2,1,3,7,1
12029,4,8,1,10,1,1984,8,5,3,0,4,9,41,1,4,-2,5,21,1,5,22,3,1,3,41,-2,2,3,2,20,3,2,3,1,41,1,69,65,65,0,41,1,-2,-2,-2,3,1,41,1,3,0,1,2,45,2,1,4,16,1916,3749,400,494,5886,0.0,741.0,30998.0,0.0,679.43,0.0,7013.39,23305.18,0.0,920.0,0.0,20.17,0.0,208.15,691.68,106951.0,-2.0,0,2,0,10,5,2
12030,2,4,1,20,1,1996,7,4,3,1,8,12,60,1,4,-2,4,21,2,3,22,3,-2,-2,-2,-2,4,2,3,13,3,2,3,1,41,1,70,66,71,0,2,3,-2,-2,-2,6,1,41,2,0,-9,1,1,39,1,1,5,24,5044,5044,650,1145,4882,0.0,457.0,46413.0,0.0,14115.18,0.0,7377.11,24920.71,0.0,1028.0,0.0,312.64,0.0,163.4,551.97,93256.0,-2.0,0,3,0,11,3,2
12031,4,10,0,10,1,2007,8,4,4,1,3,7,60,1,3,-2,4,21,2,1,3,2,1,2,3,-2,6,1,6,13,2,3,3,1,2,1,65,62,65,0,2,1,-2,-2,-2,2,1,2,3,0,1,1,2,54,1,6,3,24,4810,4810,650,1477,1142,0.0,476.0,43117.0,641.88,7299.1,0.0,3414.01,31762.02,0.0,3094.0,46.06,523.77,0.0,244.98,2279.19,91907.02,-2.0,1,2,0,9,14,2
12032,1,1,1,10,0,1920,4,2,1,0,4,6,41,1,4,-2,4,21,1,1,3,3,1,3,2,1,4,1,2,30,5,1,8,7,3,-2,77,70,72,0,-2,-2,3,2,3,3,1,2,2,0,1,1,2,57,0,1,3,14,1350,1800,0,741,5605,0.0,586.0,43970.0,0.0,3328.73,0.0,3529.17,37112.09,0.0,1579.0,0.0,119.54,0.0,126.74,1332.73,104034.99,4.0,0,2,0,16,3,0
12033,2,4,1,20,0,1920,4,4,2,2,7,11,60,2,4,-2,3,21,3,3,22,41,1,2,5,1,3,2,2,20,3,2,2,1,5,0,68,68,68,0,5,1,-2,-2,-2,8,1,41,3,3,-9,1,2,74,2,1,2,23,3876,3876,1938,682,6390,0.0,2626.0,89630.0,7804.94,6154.78,0.0,18980.29,56690.0,0.0,4171.0,363.21,286.42,0.0,883.26,2638.11,358795.01,-2.0,0,3,0,11,7,2
12034,4,10,-2,-2,-2,1960,8,1,1,0,2,3,10,1,4,-2,3,22,2,-2,-2,-2,-2,-2,-2,5,4,1,3,-2,-2,-2,-2,-2,5,-2,-2,-2,-2,0,3,1,-2,-2,-2,0,1,2,1,-2,-2,-2,2,28,1,4,4,8,161,0,483,2635,2226,0.0,141.0,14115.0,0.0,667.18,0.0,3933.13,9514.69,0.0,361.0,0.0,17.06,0.0,100.59,243.34,28568.0,-2.0,0,1,0,3,0,0
12035,1,1,-2,10,0,1982,8,2,1,0,2,4,41,3,3,-2,4,22,1,4,22,5,-2,-2,-2,1,6,4,2,-2,-2,-2,3,1,3,1,74,68,68,0,-2,-2,2,2,2,0,1,3,2,-2,-2,1,1,76,0,1,2,10,353,706,0,396,6616,0.0,717.0,19766.0,0.0,1488.57,0.0,10860.58,7416.86,0.0,951.0,0.0,71.62,0.0,522.53,356.85,93259.02,-2.0,0,2,0,2,2,2
12036,2,4,-2,10,0,1989,7,3,2,0,2,5,50,2,3,-2,4,21,3,-2,-2,-2,-2,-2,-2,1,5,2,2,20,2,3,3,1,42,0,74,70,70,0,5,3,-2,-2,-2,2,1,5,2,-2,-2,2,1,49,0,1,1,5,973,973,243,788,5713,0.0,817.0,24689.0,0.0,3019.18,0.0,4905.38,16764.44,0.0,710.0,0.0,86.83,0.0,141.07,482.11,108431.99,-2.0,0,1,0,5,2,0
12037,3,5,0,20,1,1991,7,4,2,1,5,9,50,2,4,-2,4,21,3,2,1,3,-2,-2,-2,5,4,3,2,20,3,3,3,5,42,1,75,75,70,0,42,3,-2,-2,-2,4,5,1,3,3,-2,-2,1,47,1,1,3,20,4016,4016,400,4153,249,0.0,0.0,144382.0,3555.72,69170.22,9525.74,8836.99,53293.34,0.0,5586.0,137.57,2676.13,368.54,341.9,2061.87,144382.00999999998,-2.0,0,2,0,13,8,2
12038,3,5,-2,-2,-2,1979,8,2,2,0,2,4,20,3,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,6,3,2,11,-2,-2,-2,-2,41,-2,-2,-2,-2,0,1,2,-2,-2,-2,1,5,42,2,-2,-9,-2,2,29,0,4,3,6,891,0,891,3742,613,0.0,0.0,40620.0,0.0,11185.01,11749.06,3970.39,13715.54,0.0,1696.0,0.0,467.01,490.56,165.78,572.66,40620.0,-2.0,0,1,0,6,3,2
12039,3,7,0,10,0,1945,3,3,1,1,3,6,41,2,3,-2,4,1,3,3,22,5,1,2,5,1,0,3,4,-2,2,2,3,1,5,0,72,72,72,0,5,1,-2,-2,-2,3,1,41,2,2,-2,1,2,79,0,1,2,7,1913,1913,0,4023,871,0.0,525.0,30739.0,0.0,8614.21,0.0,5902.7,16222.1,0.0,1494.0,0.0,418.67,0.0,286.89,788.44,84552.01999999999,-2.0,0,2,0,3,0,2
12040,1,1,1,31,0,2006,8,4,2,1,3,7,30,1,4,-2,2,23,2,-2,-2,-2,-2,-2,-2,1,0,1,4,-2,3,3,3,2,2,1,62,62,60,0,2,3,-2,-2,-2,0,2,2,-2,0,-2,-2,2,47,1,1,2,14,2160,926,1954,452,5494,62.0,49.0,31933.0,0.0,3549.13,0.0,1446.22,26937.65,0.0,1685.0,0.0,187.28,0.0,76.31,1421.41,42618.33,-2.0,0,1,1,8,4,0
12041,3,6,0,10,1,2004,8,3,2,0,2,5,41,1,4,-2,3,1,2,-2,-2,-2,-2,-2,-2,5,3,4,4,20,3,3,3,5,3,0,72,72,72,0,3,3,-2,-2,-2,2,1,3,2,0,0,-2,2,35,1,2,2,24,1737,1737,400,1899,3184,0.0,886.0,42882.0,8012.78,8213.41,0.0,1616.52,25039.29,0.0,1130.0,211.15,216.44,0.0,42.6,659.82,133697.0,-2.0,0,1,0,11,6,2
12042,4,10,0,10,1,1976,7,3,2,0,2,5,30,1,4,-2,4,21,1,-2,-2,-2,-2,-2,-2,1,6,-2,4,11,2,3,3,1,1,0,60,60,70,0,1,2,-2,-2,-2,0,1,1,2,0,1,1,2,37,1,4,3,24,1447,1447,0,1588,1125,0.0,365.0,22932.0,0.0,5984.1,0.0,3715.92,13231.98,0.0,996.0,0.0,259.91,0.0,161.39,574.7,60344.99,-2.0,0,1,0,7,5,2
12043,3,5,0,10,1,1955,6,3,2,0,3,6,41,2,2,-2,4,21,41,3,22,3,-2,-2,-2,5,2,4,2,-2,3,3,4,5,3,0,75,75,75,0,3,3,-2,-2,-2,0,5,2,3,1,-2,-2,1,54,1,1,3,9,2464,2464,250,5246,63,0.0,0.0,111071.0,1556.51,49952.53,10965.65,9871.13,38725.18,0.0,4317.0,60.5,1941.51,426.2,383.66,1505.13,111071.0,-2.0,0,2,0,14,10,1
12044,4,10,-2,-2,-2,1958,5,2,1,0,2,4,20,2,4,-2,3,1,41,-2,-2,-2,-2,-2,-2,5,6,3,3,-2,-2,-2,5,5,5,0,69,67,65,0,-2,-2,-2,-2,-2,1,5,42,3,-2,-2,-2,1,85,0,1,1,11,0,788,0,300,4744,0.0,0.0,30282.0,13116.05,0.0,8199.55,3706.74,5259.66,0.0,873.0,378.12,0.0,236.39,106.86,151.63,30282.0,-2.0,0,1,0,2,3,0
12045,3,7,-2,10,0,1996,6,3,2,0,3,6,41,1,4,-2,4,22,1,-2,-2,-2,1,3,5,5,4,3,3,20,3,2,3,5,41,0,68,68,68,0,41,3,-2,-2,-2,3,5,3,1,-2,1,-2,1,55,1,1,6,13,1440,1440,0,2405,2537,0.0,0.0,68407.0,8100.15,10782.17,12583.43,2567.12,34374.14,0.0,2266.0,268.32,357.16,416.83,85.04,1138.65,68407.01000000001,-2.0,0,1,0,14,3,1
12046,2,4,0,10,0,1979,7,1,1,0,3,4,20,2,3,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,3,4,4,12,2,2,10,5,2,-2,70,65,65,0,-2,-2,1,3,1,0,1,2,1,0,-2,-2,2,53,2,1,1,7,249,997,0,927,5385,0.0,134.0,42380.0,20180.15,1013.96,0.0,5157.41,16028.48,0.0,1257.0,598.55,30.07,0.0,152.97,475.41,56115.0,-2.0,0,1,0,6,0,0
12047,4,9,0,10,1,2001,7,3,2,0,4,7,0,3,4,-2,4,21,3,1,3,3,1,1,3,5,3,3,2,11,3,2,3,1,3,0,68,68,68,0,3,3,1,3,3,6,1,3,3,3,1,1,1,49,1,1,4,24,2911,2261,650,4272,1090,0.0,275.0,102111.0,0.0,56981.3,0.0,3414.12,41715.47,0.0,3265.0,0.0,1821.93,0.0,109.16,1333.82,130298.9,-2.0,0,2,0,9,8,2
12048,3,5,0,10,1,1995,7,3,2,0,2,5,41,3,3,-2,3,22,3,-2,-2,-2,1,1,41,1,6,1,6,13,2,2,3,1,41,1,72,72,72,0,41,1,-2,-2,-2,4,1,3,2,2,-2,1,1,63,0,1,1,8,960,960,640,1666,3146,0.0,426.0,18882.0,2396.36,1588.76,0.0,2221.43,12675.46,0.0,666.0,84.52,56.04,0.0,78.35,447.09,62547.01,-2.0,0,1,0,6,0,2
12049,3,7,0,20,1,2008,8,3,2,1,1,4,41,2,3,-2,4,23,2,-2,-2,-2,-2,-2,-2,1,5,3,4,11,2,3,3,5,2,1,70,65,68,0,2,2,-2,-2,-2,2,1,2,2,0,0,-2,1,30,0,4,3,23,1968,1968,400,3445,1265,0.0,308.0,31749.0,4594.22,13075.86,0.0,4136.37,9942.54,0.0,998.0,144.42,411.03,0.0,130.02,312.54,63319.0,-2.0,1,1,0,3,2,0
12050,4,10,0,10,0,1960,7,2,1,0,2,4,30,3,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,0,1,4,12,1,2,3,1,5,1,70,65,65,0,-2,-2,2,3,3,0,1,42,3,0,-9,1,2,57,1,1,1,24,373,560,187,698,2690,0.0,244.0,21707.0,0.0,3436.15,0.0,3520.37,14750.48,0.0,980.0,0.0,155.13,0.0,158.93,665.94,46717.0,-2.0,0,1,0,10,4,1
12051,3,7,0,10,1,1979,8,3,2,0,3,6,41,2,4,-2,4,22,3,-2,-2,-2,-2,-2,-2,5,4,3,1,-2,3,2,3,1,5,0,72,68,70,0,5,2,-2,-2,-2,2,1,41,3,1,-2,1,1,34,0,1,3,14,1828,1828,400,3624,1224,0.0,374.0,42432.0,0.0,16336.01,0.0,3980.48,22115.52,0.0,1999.0,0.0,769.6,0.0,187.52,1041.88,80767.01000000001,-2.0,0,1,0,6,3,1
12052,3,5,0,10,1,1987,5,3,2,0,4,7,30,2,4,-2,4,21,3,-2,-2,-2,1,2,3,2,4,4,3,13,2,3,3,2,5,0,75,75,75,0,3,3,-2,-2,-2,5,2,5,2,0,1,-2,1,81,0,1,2,7,1562,1562,400,1689,2426,624.0,0.0,53995.0,1381.21,9381.11,0.0,6411.43,36821.25,0.0,1635.0,41.82,284.07,0.0,194.14,1114.97,110985.66999999998,-2.0,0,1,1,6,3,2
12053,2,3,-2,10,0,1988,6,3,2,0,3,6,30,2,4,-2,3,22,5,-2,-2,-2,1,2,42,5,5,1,1,11,4,3,3,1,5,0,68,68,68,0,5,2,-2,-2,-2,4,5,5,1,-2,0,1,1,62,2,1,1,8,1280,1280,0,330,7964,0.0,613.0,35614.0,0.0,1273.58,7676.46,3507.85,23156.11,0.0,1171.0,0.0,41.88,252.41,115.34,761.38,98447.0,-2.0,0,1,0,6,0,0
12054,1,2,1,20,1,1920,7,4,3,0,4,8,60,3,2,-2,3,22,5,4,21,5,-2,-2,-2,5,4,4,3,12,2,3,3,1,41,0,64,58,60,0,-2,-2,-2,-2,-2,0,1,3,2,0,-9,1,1,71,1,1,2,22,0,2066,1310,400,6658,0.0,1014.0,15003.0,0.0,0.0,0.0,3589.05,11413.95,0.0,602.0,0.0,0.0,0.0,144.01,457.99,118938.0,-2.0,0,2,0,6,7,0
12055,3,5,0,10,1,1990,6,4,2,1,3,7,42,1,4,-2,4,21,42,1,3,2,1,1,41,5,4,3,4,13,2,3,4,5,3,1,69,65,67,0,3,3,-2,-2,-2,3,5,3,3,0,-2,-2,2,59,1,1,3,23,2404,2404,400,2199,2022,0.0,25.0,38661.0,3031.02,9987.8,5800.0,3906.05,15936.13,0.0,1297.0,101.69,335.07,194.58,131.04,534.63,41224.0,-2.0,0,2,0,10,4,2
12056,1,2,1,10,0,1928,6,2,2,0,3,5,41,2,3,-2,4,23,2,3,22,2,1,3,3,1,6,1,1,-2,4,3,2,1,5,0,73,73,73,0,-2,-2,1,3,3,5,1,3,3,0,-2,1,2,75,0,1,2,5,203,1017,1017,860,4810,0.0,64.0,31029.0,0.0,1723.99,0.0,5486.4,23818.61,0.0,1628.0,0.0,90.45,0.0,287.86,1249.69,37589.0,-2.0,0,2,0,25,0,1
