DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELH2O,ZFUELH2O,WHEATOTH,ZWHEATOT,WHEATSIZ,ZWHEATSI,WHEATAGE,ZWHEATAG,UAUXH2OF,ZUAUXH2O,FAUXH2O,AIRCOND,COOLTYPE,ZCOOLTYP,DUCTS,ACHOUSE,ZACHOUSE,ACROOMS,ZACROOMS,CENACHP,ZCENACHP,AGECENAC,ZAGECENA,USECENAC,ZUSECENA,ACOTHERS,ZACOTHER,NUMBERAC,ZNUMBERA,WWACAGE,ZWWACAGE,USEWWAC,ZUSEWWAC,TREESHAD,ZTREESHA,LGT12,ZLGT12,LGT4,ZLGT4,LGT1,ZLGT1,OUTLGTNT,ZOUTLGTN,GASLIGHT,ZGASLIGH,SLDDRS,DOOR1SUM,WINDOWS,ADQINSUL,ZADQINSU,DRAFTY,
1029, 24775,9,1,2,0,1271, 4398,2, 1,0,0,0,3,0, 4,0,0,0,99,1,1,0,9,1,0, 9,0,0,0, 4,0,1,0,0,0,0,0,99,0,9,0,1,0, 0,0, 5,0, 0,0,0,0,9,0,0,0,5,2,0,4
1030, 29189,9,3,5,0,1072, 4394,3, 5,0,0,0,2,0, 4,0,0,0,99,1,1,0,9,1,0, 7,0,0,0, 4,0,2,0,0,0,0,0,99,0,9,0,1,0, 0,0, 2,0, 2,0,1,0,0,0,1,1,2,1,0,4
1031, 45902,9,3,5,0,1536, 3163,2, 2,0,0,0,1,0, 1,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 0,0,1,0,0,0,0,0,4,2,0,3
1032, 40448,9,3,5,0,1536, 3163,2, 1,0,0,0,2,0, 4,0,0,0,99,1,2,0,9,2,0, 4,0,9,0,99,0,9,0,9,0,2,0, 5,0,1,0,1,0, 0,0, 2,0, 1,0,0,0,9,0,0,0,4,2,0,3
1033, 34426,9,3,5,0,1025, 4095,2, 2,0,0,0,2,0, 5,0,0,0,99,1,1,0,9,1,0, 6,0,0,0, 1,0,1,0,0,0,0,0,99,0,9,0,0,0, 0,0, 3,0, 4,0,0,0,9,0,0,0,3,1,0,3
1034, 13763,9,3,6,0,1206, 3568,2, 1,0,0,0,3,0, 2,0,0,0,99,1,1,0,9,1,0, 5,0,0,0, 2,0,3,0,0,0,0,0,99,0,9,0,1,0, 0,0, 0,0, 1,0,1,0,1,0,0,0,3,2,0,4
1035, 16347,9,1,2,1,1251, 4242,5, 1,0,1,0,6,0, 5,0,0,2,99,1,2,0,9,0,0, 0,0,9,0,99,0,9,0,9,0,1,0, 2,0,0,0,1,0, 0,0, 0,0, 2,0,1,0,0,2,0,0,2,3,0,3
1036, 16347,9,1,2,1,1251, 4242,4, 1,0,1,0,6,0,96,0,0,0,99,1,2,0,9,0,2, 0,2,9,0,99,0,9,0,9,0,5,0, 4,0,0,0,1,0, 0,0, 0,0, 2,0,0,0,9,0,0,0,2,2,0,4
1037, 16347,9,1,2,1,1251, 4242,4, 1,1,1,0,6,0,96,0,0,0,99,1,2,0,9,2,0, 2,0,9,0,99,0,9,0,9,0,2,0, 2,0,1,0,1,0, 0,0, 2,0, 2,0,0,0,9,0,0,0,2,2,0,4
1038, 19415,9,1,2,0, 704, 5263,1, 5,0,0,0,1,0, 3,0,0,0,99,1,1,0,9,1,0, 4,0,0,0, 4,0,1,0,0,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 1,0,0,0,9,0,0,0,4,2,0,4
1039, 19415,9,1,2,0, 704, 5263,1, 5,0,0,0,1,0, 3,0,0,0,99,1,1,0,9,1,0, 4,0,0,0, 4,0,1,0,0,0,0,0,99,0,9,0,0,0, 0,0, 2,0, 2,0,0,0,9,0,0,0,4,2,0,4
1040, 19820,9,1,2,0,1271, 4398,4, 1,0,1,0,3,0, 2,0,0,0,99,1,2,0,9,2,0, 4,0,9,0,99,0,9,0,9,0,1,0, 1,0,3,0,1,0, 0,0, 0,0, 1,0,1,0,0,0,0,0,4,2,0,4
1041, 19820,9,1,2,0,1271, 4398,5, 1,0,1,0,0,0, 0,0,0,0,99,1,2,0,9,2,0, 2,0,9,0,99,0,9,0,9,0,2,0, 4,0,2,0,0,0, 2,0, 2,0, 2,0,0,0,9,0,0,0,3,3,0,4
1042, 21885,9,1,2,0,1271, 4398,5, 1,0,1,0,0,0, 0,0,0,0,99,1,2,0,9,1,0, 3,0,9,0,99,0,9,0,9,0,1,0,96,0,3,0,1,0, 0,0, 2,0, 1,0,0,0,9,0,0,0,3,2,0,3
1043, 19246,9,2,3,0, 849, 5936,5, 1,0,0,0,0,0, 0,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 1,0,0,0,9,0,0,0,2,3,0,1
1044, 25587,9,2,3,0, 849, 5936,4, 1,0,0,0,3,0, 2,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,1,0, 1,0, 0,0, 4,0,0,0,9,0,0,0,4,1,0,4
