DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NUMFLRS,ZNUMFLRS,NUMAPTS,ZNUMAPTS,CNFRMHUQ,ALTHUQ,REVHUQ,STORIES,CELLAR,ZCELLAR,CRAWL,ZCRAWL,CONCRETE,ZCONCRET,PCTBSTHT,ZPCTBSTH,BASEHEAT,ZBASEHEA,BASEUSE,ZBASEUSE,TYPEHUQ4,ZTYPEHQ4,NCOMBATH,NHAFBATH,BEDROOMS,ZBEDROOM,OTHROOMS,ZOTHROOM,ATTIC,ZATTIC,ATTICFIN,ZATTICFI,ATTCHEAT,ZATTCHEA,PCTATTHT,ATTICUSE,ZATTICUS,PRKGPLC1,GARSIZE,GARAGE1C,GARAGE2C,GARAGE3C,CARPORT,GARGLOC,GARGHEAT,ZGARGHEA,PRKGPLC2,GARSIZ2A,GARSIZ2B,KOWNRENT,ZKOWNREN,HUPROJ,ZHUPROJ,RENTHELP,KOWNCOND,CONDCOOP,ZCONDCOO,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,URBRUR,ZURBRUR,UGASHERE,ZUGASHER,
1015, 14360,9,1,2,1,1251, 4242,2,99,0,999,0,1,9,9,20,0,0,0,0,1,0,9,0,9,0,9,0,9,0,1,0,4,0,2,0,0,0,9,0,9,0,9,9,0,1,1,1,0,0,0,2,0,0,9,9,9,1,0,9,0,9,0,9,0, 2,0,0,9,99,3,0,1,0
1016, 23933,9,1,2,1,1251, 4242,5, 3,0,  9,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,2,0,2,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 1,1,0,9,99,3,0,1,0
1017, 44630,9,3,5,0,1025, 4095,4,99,0,999,0,1,9,9,10,0,0,0,0,1,0,9,0,9,0,9,0,9,0,2,0,2,0,1,0,0,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 7,0,0,9,99,3,0,0,0
1018, 22254,9,1,2,0, 714, 5631,3,99,0,999,0,1,9,9,20,1,0,0,0,0,0,9,0,1,0,1,0,9,0,1,0,3,0,3,0,0,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,1,0,9,0,9,0,9,0, 3,0,0,9,99,1,0,1,0
1019, 39672,9,3,5,0,1463, 3241,1,99,0,999,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,0,0,2,0,3,0,4,0,9,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,1,0,9,0,9,0,9,0,10,0,0,9,99,4,0,0,0
1020, 33640,9,3,5,4,3458,  416,5, 2,0, 14,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,2,0,3,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,1,0,9,0,9,1,1,0, 7,0,0,9,99,2,0,0,0
1021, 33640,9,3,5,4,3458,  416,5, 2,0, 14,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,2,0,3,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,1,0,9,0,9,1,1,0, 7,0,0,9,99,3,0,0,0
1022, 33640,9,3,5,4,3458,  416,5, 2,0, 14,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,1,1,0,3,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,1,0,9,0,9,1,1,0, 7,0,0,9,99,2,0,0,0
1023, 32693,9,1,2,1,1216, 4298,4,99,0,999,0,1,9,9,31,1,0,0,0,1,0,9,0,0,0,0,0,9,0,2,0,4,0,1,0,0,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,1,0,9,0, 7,0,0,9,99,1,0,1,0
1024, 23933,9,1,2,1,1251, 4242,2,99,0,999,0,1,9,9,20,1,0,0,0,0,0,9,0,0,0,1,0,9,0,2,1,3,0,3,0,0,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,1,1,9,1,0,9,0,9,0,9,0, 2,0,0,9,99,3,0,1,0
1025, 23933,9,1,2,1,1251, 4242,5, 4,0,100,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0,2,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 2,0,0,9,99,3,0,1,0
1026, 23933,9,1,2,1,1251, 4242,5, 4,0,100,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0,3,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 3,0,0,9,99,3,0,1,0
1027, 27619,9,1,2,0,1271, 4398,5,15,0, 13,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0,1,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,1,0,9,0,9,0, 5,0,1,2, 5,1,0,1,0
1028, 28587,9,1,2,0,1271, 4398,2,99,0,999,0,1,9,9,20,1,0,1,0,0,0,1,0,2,0,1,0,9,0,1,1,3,0,5,0,1,0,0,0,0,0,9,1,0,0,9,0,0,0,0,9,9,0,1,1,9,1,0,9,0,9,0,9,0, 1,0,0,9,99,1,0,1,0
1029, 24775,9,1,2,0,1271, 4398,2,99,0,999,0,1,9,9,20,1,0,0,0,0,0,9,0,1,0,1,0,9,0,2,1,4,0,5,0,1,0,0,0,2,0,0,1,0,1,2,0,1,0,0,1,0,0,9,9,9,1,0,9,0,9,0,9,0, 3,0,0,9,99,3,0,1,0
