DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NHSLDMEM,ZNHSLDME,YEARS3,ZYEARS3,YEARS4,ZYEARS4,YEARS1,ZYEARS1,YEARS2,ZYEARS2,YEARS5,HBUSNESS,ZHBUSNES,OTHBUS1,OTHBUS2,OTHWORK,ZOTHWORK,OTHACT1,OTHACT2,ATHOME,ZATHOME,DRIVECAR,ZDRIVECA,VEHICLES,DRIVEMON,HHINTRO,HHSEX,HHAGE,EMPLOYHH,SPOUSE,SDESCENT,ZSDESCEN,ORIGIN1,ZORIGIN1,ORIGIN2,ORIGIN3,MONEYPY,ZMONEYPY,POOR100,POOR125,POOR150,LIHEAP,
1040, 19820,9,1,2,0,1271, 4398,4, 3,0,0,0,0,0,0,0,0,0, 3,0,0,99,99,0,0,99,99,1,0,1,0, 3, 3,1,2,60,1,1,0,0, 2,0,99,99, 8,0,0,0,0,0
1041, 19820,9,1,2,0,1271, 4398,5, 2,0,1,0,1,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,1,0,1,0, 1, 1,1,2,27,1,0,0,0, 1,0,99,99, 5,1,0,0,0,1
1042, 21885,9,1,2,0,1271, 4398,5, 1,0,1,0,0,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,1,0,0,0, 0, 0,1,1,73,0,9,0,0, 1,0,99,99, 4,0,0,0,0,1
1043, 19246,9,2,3,0, 849, 5936,5, 2,0,0,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,2,18,2,1,1,0, 7,0,99,99, 2,0,1,1,1,1
1044, 25587,9,2,3,0, 849, 5936,4, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,1,0,0,0, 0, 0,1,2,59,0,9,1,0, 7,0,99,99, 2,0,1,1,1,1
1045, 13077,9,4,8,0,5161, 1093,5, 4,0,0,0,0,0,1,0,1,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 1, 2,1,2,31,1,1,1,0, 7,0,99,99, 9,0,0,0,0,0
1046, 20665,9,1,1,0, 903, 5053,3, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,2,61,0,9,0,0, 1,0,99,99, 1,0,1,1,1,1
1047, 20665,9,1,1,0, 903, 5053,4, 1,0,1,0,0,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,0,0,0,0, 0, 0,1,2,75,0,9,0,0, 1,0,99,99, 2,0,1,1,1,1
1048, 25280,9,3,5,0,1356, 3377,2, 2,0,1,0,1,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,2,77,0,0,0,0, 2,0,99,99, 5,1,0,0,0,0
1049, 25280,9,3,5,0,1356, 3377,2, 2,0,0,0,0,0,0,0,0,0, 2,1,0,14,99,0,0,99,99,0,0,1,0, 2, 2,1,1,58,2,1,0,0, 2,0,99,99, 8,0,0,0,0,0
1050, 44662,9,3,5,0,1133, 4591,2, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,1,0,0,0, 0, 0,1,1,54,0,9,0,0, 1,0,99,99, 2,0,1,1,1,1
1051, 11469,9,3,6,0,1315, 3649,2, 4,0,0,0,0,0,0,0,2,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 3, 2,1,2,34,1,1,1,0, 5,0,99,99, 8,0,0,0,0,0
1052, 11469,9,3,6,0,1315, 3649,2, 3,0,0,0,0,0,0,0,0,0, 3,1,0, 2,99,0,0,99,99,0,0,1,0, 3, 3,1,2,57,2,1,0,0, 1,0,99,99, 8,1,0,0,0,0
1053, 13890,9,3,6,0,1797, 2620,2, 1,0,1,0,0,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,72,0,9,0,0, 1,0,99,99, 8,0,0,0,0,0
1054, 12579,9,3,6,0,1797, 2620,2, 2,0,2,0,1,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,1,0,1,0, 2, 2,1,1,68,0,1,0,0, 1,0,99,99, 8,0,0,0,0,0
1055, 22951,9,3,5,0,1643, 2932,2, 2,0,1,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,1,0,1,0, 2, 2,1,2,61,0,1,0,0, 2,0,99,99, 3,0,0,1,1,1
1056, 29755,9,3,5,0,1422, 3175,2, 5,0,0,0,0,0,0,0,3,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 2, 2,1,2,33,1,1,0,0, 1,0,99,99, 7,0,0,0,0,0
1057, 36697,9,3,5,0,1025, 4095,2, 1,0,1,0,0,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,1,0,1,0, 1, 1,1,1,67,0,9,1,0, 1,0,99,99, 4,0,0,0,0,1
1058, 13851,9,1,1,0, 781, 5791,2, 5,0,0,0,0,0,0,0,3,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 2, 2,1,2,39,1,1,0,0, 1,0,99,99,10,0,0,0,0,0
1059, 20434,9,1,2,1,1216, 4298,5, 3,0,0,0,0,0,1,0,0,0, 2,0,0,99,99,0,0,99,99,1,0,0,0, 0, 0,1,1,19,0,1,0,0, 2,0,99,99, 4,0,0,1,1,1
1061, 16358,9,1,2,0,1225, 4148,3, 4,0,0,0,0,0,0,0,2,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,1,29,0,1,1,0, 1,0,99,99, 6,0,0,0,0,1
1062, 16358,9,1,2,0,1225, 4148,3, 3,0,0,0,0,0,0,0,0,0, 3,0,0,99,99,0,0,99,99,0,0,1,0, 3, 3,1,2,21,0,0,0,0, 1,0,99,99, 3,0,1,1,1,1
1063, 14360,9,1,2,1,1251, 4242,2, 4,0,0,0,0,0,0,0,2,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,2,41,1,1,0,0, 1,0,99,99, 8,0,0,0,0,0
1064, 14604,9,1,2,0, 704, 5263,2, 3,0,1,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 2, 3,1,1,73,2,0,0,0, 1,0,99,99, 8,0,0,0,0,0
1065, 18255,9,1,2,0, 704, 5263,2, 2,0,2,0,1,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,1,0,1,0, 2, 2,1,2,75,0,1,0,0, 1,0,99,99, 6,0,0,0,0,0
1066, 20157,9,1,2,0, 704, 5263,2, 1,0,1,0,1,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,1,0,1,0, 1, 1,1,1,89,0,9,1,0, 1,0,99,99, 4,0,0,0,0,1
1067, 28587,9,1,2,0,1271, 4398,5, 3,0,1,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,2,65,1,1,0,0, 1,0,99,99, 5,0,0,0,0,1
1068, 28587,9,1,2,0,1271, 4398,4, 2,0,0,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,1,0,1,0, 1, 2,1,1,42,0,1,1,0, 1,0,99,99, 5,0,0,0,0,1
1069, 19246,9,2,3,0, 849, 5936,5, 3,0,0,0,0,0,0,0,0,0, 3,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,97,1,1,1,0, 7,0,99,99, 1,1,1,1,1,1
1070, 19246,9,2,3,0, 849, 5936,4, 3,0,0,0,0,0,0,0,0,0, 3,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,2,18,1,0,1,0, 7,0,99,99, 7,1,0,0,0,0
1071, 19246,9,2,3,0, 849, 5936,4, 3,0,0,0,0,0,0,0,0,0, 3,0,0,99,99,0,0,99,99,1,0,0,0, 0, 0,1,1,54,0,1,1,0, 7,0,99,99, 1,1,1,1,1,1
1072, 24058,9,2,3,0, 849, 5936,2, 4,0,0,0,0,0,0,0,0,0, 4,0,0,99,99,0,0,99,99,1,0,1,0, 4, 4,1,1,42,1,1,1,0, 1,0,99,99, 8,0,0,0,0,0
1073, 25662,9,2,3,0, 849, 5936,2, 2,0,0,0,0,0,0,0,0,0, 2,0,0,99,99,0,0,99,99,0,0,1,0, 2, 2,1,1,55,1,1,0,0, 2,0,99,99,10,1,0,0,0,0
1074, 35887,9,3,5,4,4546,  138,5, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,1,0,1,0, 1, 1,1,2,36,0,9,1,0, 1,0,99,99, 2,0,1,1,1,1
1075, 26994,9,3,5,4,4546,  138,2, 3,0,3,0,1,0,0,0,0,0, 0,0,0,99,99,0,0,99,99,1,0,1,0, 3, 2,1,1,68,0,1,0,0, 2,0,99,99, 5,0,0,0,0,1
1076, 14440,9,4,8,0,5161, 1093,5, 1,0,0,0,0,0,0,0,0,0, 1,0,0,99,99,0,0,99,99,0,0,1,0, 1, 1,1,1,64,2,9,0,0, 1,0,99,99, 3,0,0,0,1,1
