DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELHEAT,DNTHEAT,ZDNTHEAT,FUELHTPS,EQUIPM,ZEQUIPM,EQUIPAGE,ZEQUIPAG,HEATOTH,ZHEATOTH,EQUIPAUX,ZEQUIPAU,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,DKEQUIP,ELECAUX,UGASAUX,LPGAUX,FOILAUX,KEROAUX,WOODAUX,SOLARAUX,OTHERAUX,DKAUX,FURNFUEL,RADFUEL,DIFFUEL,PIPEFUEL,RMHTFUEL,HSFUEL,FPFUEL,NGFPFLUE,USENGFP,RNGFUEL,EQMAMT,ACTSOLAR,THERMAIN,PROTHERM,ZPROTHER,TEMPHOME,TEMPGONE,TEMPNITE,HEATROOM,ZHEATROO,HEATNOT,ZHEATNOT,OTHNOHT,ZOTHNOHT,OTHSPAC1,OTHSPAC2,
1032, 40448,9,3,5,0,1536, 3163,2, 1,9,0, 0, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99,99,99,99, 7,9,9,9,1,9,1,0,0,70,65,65,0,0, 3,0,0,0,99,99
1033, 34426,9,3,5,0,1025, 4095,2, 2,9,0, 0, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,75,95,95,0,0, 1,0,0,0,99,99
1034, 13763,9,3,6,0,1206, 3568,2, 1,9,0, 0, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,71,68,70,1,0, 0,0,0,0,99,99
1035, 16347,9,1,2,1,1251, 4242,5, 1,9,0, 0, 2,0, 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,0,9,0,67,67,60,0,0, 1,0,0,0,99,99
1036, 16347,9,1,2,1,1251, 4242,4, 1,9,0, 0, 2,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,0,9,0,75,75,60,1,0, 0,0,0,0,99,99
1037, 16347,9,1,2,1,1251, 4242,4, 1,9,0, 0, 2,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,0,9,0,70,70,65,1,0, 0,0,0,0,99,99
1038, 19415,9,1,2,0, 704, 5263,1, 4,9,0, 0, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,72,65,65,1,0, 0,0,0,0,99,99
1039, 19415,9,1,2,0, 704, 5263,1, 4,9,0, 0, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,68,60,60,1,0, 0,0,0,0,99,99
1040, 19820,9,1,2,0,1271, 4398,4, 1,9,0, 0, 2,0, 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,70,68,68,1,0, 0,0,0,0,99,99
1041, 19820,9,1,2,0,1271, 4398,5, 1,9,0, 0, 2,0, 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,0,9,0,70,70,70,1,0, 0,0,0,0,99,99
