DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLELRFG,DOLELFZZ,DOLELDWH,DOLELCDR,
1026, 23933,9,1,2,1,1251, 4242,5,   0, 540,  57, 117,   0,   0,   0,  63,   0,   0,   0,   0,  54,   0,  0, 339,  57, 0,   0,   0, 120, 81,  0,  0,  0
1027, 27619,9,1,2,0,1271, 4398,5,   0, 425, 389,   0,   0,   0, 295,   0,   0,   0,   0,  94,   0,   0,  0, 323,   0, 0,   0,   0,   0,102,125,  0,  0
1028, 28587,9,1,2,0,1271, 4398,2,   0,1356, 301, 566,   0,  67,   0, 448,   0,   0,   0, 301, 118,   0,  0, 851,   0, 0,   0,   0, 248,190,190,  0,  0
1029, 24775,9,1,2,0,1271, 4398,2,   0, 885,1278,   0,   0,   0,1061,   0,   0,   0,   0, 179,   0,   0,  0, 594,  38, 0,   0,   0, 166,125,  0, 55,  0
1030, 29189,9,3,5,0,1072, 4394,3,   0,1792, 288,   0,   0,   0, 238,   0,   0,   0, 431,   0,   0,   0,  0, 974,  50, 0,   0,   0, 242,145, 74,107,185
1031, 45902,9,3,5,0,1536, 3163,2,   0, 799,   0,   0, 599,  56,   0,   0, 404,   0,   0,   0,   0, 148,  0, 620,   0, 0,  47,   0,   0,123,  0,  0,175
1032, 40448,9,3,5,0,1536, 3163,2,   0, 494,1037,   0,   0,   0, 687,   0,   0,   0,   0, 261,   0,   0,  0, 331,  89, 0,   0,   0,  69, 94,123,  0,  0
1033, 34426,9,3,5,0,1025, 4095,2,   0, 587,   0,   0,1391,   0,   0,   0, 949,   0,   0,   0,   0, 331,  0, 391,   0, 0, 111,   0,  86,110,  0,  0, 55
1034, 13763,9,3,6,0,1206, 3568,2,   0, 543, 608,   0,   0,   0, 312,   0,   0,   0,   0, 194,   0,   0,  0, 328, 102, 0,   0,   0, 150, 65,  0, 14, 50
1035, 16347,9,1,2,1,1251, 4242,5,   0, 423, 441,   0,   0,   0, 277,   0,   0,   0,   0, 103,   0,   0,  0, 281,  61, 0,   0,   0,   0,142,  0,  0,  0
1036, 16347,9,1,2,1,1251, 4242,4,   0, 620, 806,   0,   0,   0, 556,   0,   0,   0,   0, 158,   0,   0,  0, 443,  92, 0,   0,   0,   0,177,  0,  0,  0
1037, 16347,9,1,2,1,1251, 4242,4,   0, 740, 803,   0,   0,   0, 548,   0,   0,   0,   0, 187,   0,   0,  0, 483,  68, 0,   0,   0,  88,169,  0,  0,  0
1038, 19415,9,1,2,0, 704, 5263,1, 410, 445,   0,   0,  33,   0,   0,   0,   0, 410, 117,   0,   0,   0,  0, 157,   0, 0,  33,   0,  48,123,  0,  0,  0
1039, 19415,9,1,2,0, 704, 5263,1, 709, 468,   0,   0,   0,   0,   0,   0,   0, 709, 119,   0,   0,   0,  0, 198,   0, 0,   0,   0,  46,105,  0,  0,  0
1040, 19820,9,1,2,0,1271, 4398,4,   0, 647,1337,   0,   0,   0, 975,   0,   0,   0,   0, 239,   0,   0,  0, 346, 123, 0,   0,   0, 203, 98,  0,  0,  0
1041, 19820,9,1,2,0,1271, 4398,5,   0,1003, 609,   0,   0,   0, 376,   0,   0,   0,   0, 147,   0,   0,  0, 749,  86, 0,   0,   0, 114,140,  0, 83,  0
1042, 21885,9,1,2,0,1271, 4398,5,   0, 396, 299,   0,   0,   0, 200,   0,   0,   0,   0,  63,   0,   0,  0, 143,  36, 0,   0,   0, 119,134,  0,  0,  0
1043, 19246,9,2,3,0, 849, 5936,5,   0, 181, 251,   0,   0,   0, 160,   0,   0,   0,   0,  58,   0,   0,  0, 116,  33, 0,   0,   0,   0, 65,  0,  0,  0
