SURVEY,DOEID,REGIONC,DIVISION,LRGSTATE,TYPEHUQ,MQRESULT,NWEIGHT,HD65,CD65,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,GALLONKR,BTUKER,BTUELCDR,BTUELDWH,BTUELFZZ,BTUELRFG,BTUELCOL,BTUELWTH,BTUELSPH,BTUELAPL,BTUNGAPL,BTUNGWTH,BTUNGSPH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUWOOD
2005,1119,3,7,3,2,9,26016.2509158,1549,2967,14800,50498,414,42601,999999,9999999,999999,9999999,999999,9999999,3167,529,0,4117,18453,0,0,27928,6181,24872,11548,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1120,2,3,0,2,9,30971.3553645,7007,564,17527,59802,634,65239,999999,9999999,999999,9999999,999999,9999999,0,967,6616,14022,4625,0,3800,37355,8122,18015,39102,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1121,4,9,2,2,9,28691.2444846,2535,1647,19319,65916,301,30973,999999,9999999,999999,9999999,999999,9999999,3604,602,0,9017,12286,0,12496,32117,0,30973,0,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,1122,2,4,0,2,9,27015.6285648,5800,1335,8540,29138,816,83966,999999,9999999,999999,9999999,999999,9999999,0,517,0,2638,7388,0,0,19112,3128,28806,52032,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1123,1,2,0,3,9,5288.4127979,4966,1306,4315,14723,762,78424,999999,9999999,999999,9999999,999999,9999999,0,441,0,2142,4780,0,0,7801,0,18361,60063,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1124,2,3,0,2,9,37701.8420049,5971,1190,13875,47342,930,95697,999999,9999999,999999,9999999,999999,9999999,0,472,0,5346,6111,0,0,35885,14161,31332,50204,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,1125,3,6,0,1,9,23372.6227050,3360,1879,16176,55193,999999,9999999,999999,9999999,357,32568,999999,9999999,5755,961,8343,5262,7086,8869,2649,31327,9999999,9999999,9999999,9999999,9999999,9999999,3041,29527,0,9999999
2005,1126,4,8,0,2,9,20160.6026978,4644,941,7015,23936,491,50565,999999,9999999,999999,9999999,999999,9999999,2651,443,3843,4109,0,0,1401,18426,0,18887,31678,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1127,3,5,0,2,9,29248.4763324,3291,1550,11402,38904,910,93639,999999,9999999,999999,9999999,999999,9999999,0,534,0,8162,10246,0,0,20496,9934,31528,52177,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1128,2,3,0,2,9,43872.5931603,5973,1193,8523,29080,1313,135108,999999,9999999,999999,9999999,999999,9999999,0,0,0,3254,4969,0,0,20857,14368,34054,86686,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1129,4,8,0,2,9,22796.9892044,1422,3132,4957,16913,283,29121,999999,9999999,999999,9999999,999999,9999999,3009,0,0,3094,0,0,0,13819,0,18598,10523,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1130,4,9,0,2,9,21532.4592505,5923,491,9234,31507,619,63701,999999,9999999,999999,9999999,999999,9999999,0,576,3944,5725,940,6842,0,18000,5817,0,57884,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1131,4,9,2,2,9,21344.7011099,2646,1348,20945,71464,1007,103620,999999,9999999,999999,9999999,999999,9999999,4287,716,0,11521,14667,0,0,45276,28189,38903,36528,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1132,4,9,2,2,9,24261.8102616,4675,397,20518,70007,991,101996,999999,9999999,282,25755,999999,9999999,0,0,6649,10949,1836,0,6253,50969,10161,29824,62011,9999999,9999999,9999999,0,0,25755,5000
2005,1133,3,5,4,2,9,36752.8744091,265,4027,13873,47336,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2969,496,0,2714,20086,6470,992,17074,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1134,4,9,0,2,9,8236.7058143,9589,31,6297,21485,1551,159616,999999,9999999,999999,9999999,999999,9999999,0,547,4743,2992,0,7131,0,11362,15483,0,144133,9999999,9999999,9999999,9999999,9999999,9999999,20000
2005,1135,2,4,0,3,9,6398.3261759,4692,1630,4015,13700,993,102180,999999,9999999,184,16790,999999,9999999,0,0,0,2580,3926,0,0,7194,15219,23991,62970,9999999,9999999,9999999,0,0,16790,9999999
2005,1136,3,5,0,2,9,30484.8161585,2828,1709,25453,86846,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4480,748,5122,7292,16395,13827,11228,38104,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,20000
2005,1137,3,7,3,2,9,30598.5415178,1760,3684,26507,90442,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3191,533,4626,5194,28136,17058,3668,36386,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1138,3,7,3,5,9,30598.5415178,2037,2462,15691,53539,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3839,0,0,3270,14812,11345,6811,17301,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1139,3,5,0,2,3,42424.0193916,3114,1852,9560,32619,475,48886,999999,9999999,999999,9999999,999999,9999999,3316,554,0,5780,10951,5110,0,10778,0,0,48886,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1140,1,2,1,5,9,26505.2744072,4743,1680,7515,25641,1032,106193,999999,9999999,999999,9999999,999999,9999999,3128,522,0,2262,4483,0,0,18896,10394,38481,57318,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1141,4,9,2,2,9,27830.0838077,1876,2292,8787,29981,288,29635,999999,9999999,999999,9999999,999999,9999999,5148,471,0,2141,5047,0,0,22793,0,24248,5387,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1142,3,5,0,2,9,30293.0647728,3106,1878,13668,46635,445,45791,999999,9999999,999999,9999999,999999,9999999,4075,681,0,1826,15236,0,4487,25086,5216,19312,21263,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1143,1,2,0,2,1,30307.0335368,5686,764,18787,64102,857,88178,999999,9999999,999999,9999999,999999,9999999,5304,886,6064,6525,6414,14899,0,36264,0,0,88178,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1144,3,7,3,2,9,29605.9754376,2375,2334,10160,34665,411,42292,999999,9999999,999999,9999999,999999,9999999,3875,647,0,3794,12017,0,1492,17362,0,20801,21491,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1145,3,6,0,2,9,26387.9769224,4440,1170,4187,14286,393,40440,999999,9999999,999999,9999999,999999,9999999,2404,0,0,1826,4783,0,0,7677,0,13092,27348,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1146,4,9,0,2,9,24134.4241052,4864,595,16142,55077,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,567,3881,3104,6272,7884,12514,25303,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1147,2,3,0,2,1,28333.5371148,5946,1200,4298,14666,442,45486,999999,9999999,999999,9999999,999999,9999999,2250,376,0,1008,5063,0,0,8595,2638,10832,32016,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1148,1,2,1,2,9,5030.0403038,4838,1522,7786,26566,832,85613,999999,9999999,999999,9999999,999999,9999999,0,636,0,6196,5120,0,0,15250,5708,23445,56460,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1149,3,5,0,5,9,26360.5856818,4150,928,12016,40999,340,34972,999999,9999999,999999,9999999,999999,9999999,6473,1081,0,6337,6467,0,0,28195,0,18146,16826,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1150,4,9,2,1,9,21344.7011099,946,654,2742,9357,49,5062,999999,9999999,660,60265,999999,9999999,0,0,0,2779,0,0,0,6578,5062,0,0,9999999,9999999,9999999,0,0,60265,9999999
2005,1151,3,6,0,2,9,18258.8362065,5164,1297,7081,24159,355,36541,999999,9999999,999999,9999999,999999,9999999,0,0,0,3975,2653,8850,0,8681,0,0,36541,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1152,3,5,0,2,9,30293.0647728,3043,2089,11076,37791,545,56081,999999,9999999,999999,9999999,999999,9999999,2939,491,4261,2823,11384,0,0,23584,6198,22946,26937,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,1153,3,7,3,2,9,28252.9411461,2042,3068,26844,91592,881,90655,999999,9999999,231,21097,999999,9999999,2294,671,0,9461,32606,0,0,49525,8479,41573,40603,9999999,9999999,9999999,0,0,21097,15000
2005,1154,4,9,2,3,9,21344.7011099,1902,1547,10302,35150,240,24696,999999,9999999,999999,9999999,999999,9999999,3064,512,4442,1373,3369,0,4793,25615,0,16832,7864,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1155,3,5,4,2,9,36752.8744091,248,3792,25137,85766,304,31287,999999,9999999,999999,9999999,999999,9999999,4322,722,0,3506,26169,11535,2240,42316,31287,0,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1156,4,8,0,2,9,27241.6366765,5531,777,13536,46185,530,54537,999999,9999999,999999,9999999,999999,9999999,5202,869,5947,3950,4357,0,0,37878,1663,15632,37242,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1157,1,2,0,4,9,30199.0354836,4757,1455,4042,13791,606,62357,999999,9999999,999999,9999999,999999,9999999,1552,0,0,952,2201,0,0,10638,4532,15685,42140,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1158,4,8,0,3,9,26645.1155908,5519,786,10798,36843,427,43936,999999,9999999,999999,9999999,999999,9999999,9048,828,0,4020,5677,0,0,27146,0,20504,23432,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1159,1,2,1,1,9,38055.1608458,6633,878,1747,5961,384,39514,999999,9999999,999999,9999999,999999,9999999,0,384,0,982,1159,0,0,3820,7294,0,32220,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1160,4,9,2,2,9,25955.1565497,1728,1379,14886,50791,1247,128316,999999,9999999,999999,9999999,999999,9999999,0,481,0,6873,10745,0,0,33173,52495,54463,21358,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1161,2,4,0,3,9,29363.7084933,5968,1287,3454,11785,435,44762,999999,9999999,999999,9999999,999999,9999999,1568,0,0,1535,945,0,4256,5049,0,44762,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1162,4,9,0,2,9,27815.7287869,4596,325,22937,78260,304,31282,999999,9999999,999999,9999999,999999,9999999,4694,784,0,2002,1866,13183,10948,50261,31282,0,0,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,1163,4,9,2,2,9,37566.6739535,2056,86,6822,23277,628,64621,999999,9999999,999999,9999999,999999,9999999,4416,738,0,1979,0,0,0,21298,6912,33890,23819,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1164,3,7,0,5,9,41828.6913605,3250,2040,11675,39835,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,737,0,4321,9163,6803,8438,11110,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1165,3,5,0,2,9,31311.2866437,5103,1175,9742,33240,999999,9999999,999999,9999999,908,82928,999999,9999999,0,0,7456,2476,6161,0,0,24603,9999999,9999999,9999999,9999999,9999999,9999999,3945,49335,29648,9999999
2005,1166,2,4,0,2,9,23816.7562808,4193,1906,11522,39313,325,33443,999999,9999999,999999,9999999,999999,9999999,3195,0,0,5568,10122,6963,0,16660,0,0,33443,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1167,2,4,0,2,9,24239.0416360,4519,1436,10997,37522,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3448,576,0,0,3914,13032,1807,18769,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,1168,2,3,0,5,9,6168.0682666,6960,584,18645,63617,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4973,831,0,4034,1440,17740,15809,24594,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1169,1,1,0,2,9,17489.4178802,7080,662,10723,36587,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3159,528,4579,2888,923,8431,0,24345,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,100000
2005,1170,1,1,0,1,9,15835.2000702,7156,678,2419,8254,833,85716,999999,9999999,999999,9999999,999999,9999999,0,0,0,2390,0,0,0,5864,10405,16792,58519,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1171,3,5,0,2,9,34246.7197665,4209,1718,8584,29289,999999,9999999,999999,9999999,641,58543,999999,9999999,0,592,5138,2875,10366,0,0,16048,9999999,9999999,9999999,9999999,9999999,9999999,4429,37603,16511,9999999
2005,1172,3,7,0,2,9,23991.9442639,3394,1920,21424,73099,938,96520,999999,9999999,999999,9999999,999999,9999999,4762,795,0,7751,20850,0,0,44498,11323,43026,42171,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1173,1,2,0,2,9,22736.1725116,5825,978,32440,110685,999999,9999999,999999,9999999,999999,9999999,999999,9999999,6025,1006,0,18536,7260,13131,19329,52429,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1174,4,9,2,2,9,31513.4566767,2717,1159,6611,22557,493,50730,999999,9999999,231,21097,999999,9999999,0,512,3504,2611,3501,0,1238,15207,12155,38575,0,9999999,9999999,9999999,0,0,21097,20000
2005,1175,2,4,0,2,9,22407.7769539,7239,402,11619,39644,999999,9999999,999999,9999999,698,63748,128,17245,3567,596,4079,8786,1668,0,2371,26819,9999999,9999999,9999999,9999999,9999999,9999999,5303,38677,19768,9999999
2005,1176,3,7,0,2,9,25254.6781725,3651,2072,21674,73951,540,55564,999999,9999999,999999,9999999,999999,9999999,6205,1036,0,5959,26180,0,0,41812,0,25607,29957,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1177,2,4,0,2,9,26330.6011899,7363,706,35532,121235,765,78719,999999,9999999,999999,9999999,999999,9999999,12460,1140,0,18125,4753,30998,0,67359,0,0,78719,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1178,3,7,3,2,9,25500.6135103,1073,2679,18603,63473,790,81240,999999,9999999,999999,9999999,999999,9999999,0,0,0,2346,29014,0,3351,28762,23090,38499,19651,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1179,3,7,3,2,9,25714.9043801,2188,2739,10510,35860,292,30047,999999,9999999,999999,9999999,999999,9999999,0,0,0,4522,18098,0,0,13240,0,15497,14550,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1180,4,9,2,5,9,24273.8508623,1222,1135,7898,26948,206,21197,999999,9999999,999999,9999999,999999,9999999,0,0,0,3310,6895,0,4627,12116,7305,13892,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1181,3,5,0,5,9,26053.7405829,2110,2332,9060,30913,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2291,383,0,2243,9063,4543,3965,11099,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1182,3,6,0,3,9,2758.8375950,3463,1823,15112,51562,502,51656,999999,9999999,999999,9999999,999999,9999999,7540,0,0,6853,12074,11024,0,21611,0,0,51656,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1183,3,6,0,2,9,22977.3113214,1496,2635,28822,98341,190,19551,999999,9999999,999999,9999999,999999,9999999,4807,803,5496,9648,33468,0,3760,51465,3312,16239,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1184,3,5,0,2,9,30484.8161585,2382,2222,26560,90624,999999,9999999,999999,9999999,999999,9999999,999999,9999999,5826,0,4625,7889,16732,10995,5874,49134,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1185,3,7,0,2,9,67561.7160267,1315,3107,9337,31859,301,30950,999999,9999999,999999,9999999,999999,9999999,3150,526,0,2555,15447,0,0,13857,2946,18109,9895,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1186,2,3,0,2,9,30185.8440120,5287,1318,8131,27743,1271,130786,999999,9999999,999999,9999999,999999,9999999,0,0,3923,5643,3037,0,0,19063,3340,22200,105246,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1187,4,9,2,1,9,28427.0657628,2626,1781,5493,18742,999999,9999999,999999,9999999,772,70508,999999,9999999,3481,581,0,1485,0,0,0,17257,9999999,9999999,9999999,9999999,9999999,9999999,7264,36163,27081,9999999
2005,1188,3,6,0,2,9,18695.0934954,4332,1327,16107,54957,999999,9999999,999999,9999999,419,38267,999999,9999999,3932,0,4495,2843,8612,13110,2049,28343,9999999,9999999,9999999,9999999,9999999,9999999,6114,32153,0,20000
2005,1189,4,9,2,2,1,24921.0968936,1204,1933,14239,48582,343,35324,999999,9999999,999999,9999999,999999,9999999,1883,551,4782,3392,14319,0,915,29956,0,20604,14720,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1190,1,2,0,3,9,24849.0549851,6150,828,10644,36317,999999,9999999,999999,9999999,841,76809,999999,9999999,3379,564,3863,6049,5382,0,0,24886,9999999,9999999,9999999,9999999,9999999,9999999,0,55769,21040,9999999
2005,1191,4,8,0,2,9,23269.2510430,1158,3509,10076,34379,219,22535,999999,9999999,999999,9999999,999999,9999999,2222,0,0,1803,16255,0,3210,13111,3775,15505,3255,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1192,4,9,0,2,9,13438.9486759,16,4423,8126,27726,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,3958,0,13732,0,10036,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1193,1,2,0,5,9,37922.4397795,5753,985,3736,12749,435,44808,999999,9999999,999999,9999999,999999,9999999,0,0,0,3449,2777,0,0,6523,0,5985,38823,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1194,4,9,2,2,9,27042.0335888,1978,1236,13219,45104,613,63078,999999,9999999,999999,9999999,999999,9999999,0,729,0,1862,12216,0,0,31026,14090,27118,21870,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,1195,1,2,0,3,1,25721.8224084,4847,1270,8379,28590,697,71732,999999,9999999,999999,9999999,999999,9999999,3103,518,0,1324,8260,0,4293,14713,4643,22763,44326,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1196,1,1,0,5,9,20165.3617528,5658,949,1393,4751,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,955,880,0,0,2916,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1197,2,3,0,2,9,34076.4393553,5249,1321,9269,31626,408,41983,999999,9999999,999999,9999999,999999,9999999,3933,657,0,3191,7472,6061,0,14902,0,0,41983,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1198,4,9,2,2,9,26007.6973524,2286,1080,2754,9397,568,58447,999999,9999999,999999,9999999,999999,9999999,0,0,0,1926,0,0,0,7471,11577,18684,28186,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1199,2,3,0,2,9,43872.5931603,6052,1150,4233,14443,1514,155742,999999,9999999,999999,9999999,999999,9999999,0,286,1960,1302,925,0,0,12216,25954,49883,79905,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1200,3,5,4,2,9,34586.1927390,1285,2219,11137,37999,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2800,468,0,2272,12275,7866,1863,13723,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1201,4,9,2,5,9,23803.0218585,890,991,4525,15439,83,8541,999999,9999999,999999,9999999,999999,9999999,3139,0,0,1339,0,0,3670,10430,1816,6725,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1202,4,9,2,5,9,24273.8508623,1115,797,1258,4292,52,5351,999999,9999999,999999,9999999,999999,9999999,0,0,0,1357,779,0,0,2156,1844,3507,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1203,4,9,2,5,9,36348.9819546,1704,1420,3106,10598,390,40131,999999,9999999,999999,9999999,999999,9999999,0,0,0,1872,2162,0,0,6564,11838,18660,9633,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1204,4,9,2,5,9,24273.8508623,1223,1133,3059,10437,53,5454,999999,9999999,999999,9999999,999999,9999999,0,0,0,933,2684,0,2451,4369,1880,3574,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1205,1,2,1,4,9,33297.8410375,6681,847,5195,17725,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,400,0,1942,1210,3689,6499,4385,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1206,3,6,0,2,9,20428.6825346,3069,2172,31776,108420,1662,171020,999999,9999999,231,21097,999999,9999999,4605,1347,0,19026,17806,0,0,71588,0,72427,98593,9999999,9999999,9999999,0,0,21097,15000
2005,1207,3,5,4,2,9,41890.0462423,385,3792,7587,25887,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2912,0,0,4832,8075,3110,1116,8754,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1208,3,5,0,2,9,28195.3186487,1925,2764,20217,68980,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3219,516,3532,4461,16660,11019,5520,31320,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1209,1,2,1,5,9,5030.0403038,4682,1575,6013,20516,60,6174,999999,9999999,999999,9999999,999999,9999999,0,0,0,4444,0,0,9854,6218,6174,0,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1210,1,2,0,3,9,5525.7030060,4112,2107,3333,11372,944,97188,999999,9999999,999999,9999999,999999,9999999,0,0,0,1660,4364,0,0,5348,4426,22220,70542,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1211,3,5,4,5,9,40131.3079820,119,4429,22342,76232,999999,9999999,999999,9999999,999999,9999999,999999,9999999,5134,857,0,4694,30197,15173,2197,23971,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1212,2,4,0,2,9,23816.7562808,4414,1472,14440,49269,862,88700,999999,9999999,999999,9999999,999999,9999999,2359,394,6838,5701,10382,0,0,33186,0,35534,53166,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1213,1,2,1,3,9,4679.7800794,6676,828,6839,23335,1080,111132,999999,9999999,999999,9999999,999999,9999999,5225,0,0,1282,0,0,0,22053,0,33922,77210,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1214,3,5,0,5,9,26711.6633249,2716,1888,19639,67008,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4133,690,4726,1852,13033,12636,8649,30838,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1215,1,2,0,2,9,30307.0335368,5597,830,10499,35823,1133,116586,999999,9999999,999999,9999999,999999,9999999,5070,847,0,7964,6405,0,0,21454,0,33069,83517,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1216,1,1,0,2,9,13303.0944690,9262,226,5870,20028,999999,9999999,1200,166428,999999,9999999,999999,9999999,2683,0,0,2037,0,0,0,17991,9999999,9999999,9999999,0,129883,36545,9999999,9999999,9999999,9999999
2005,1217,1,2,0,3,9,47718.7193569,4087,2129,2100,7164,999999,9999999,999999,9999999,999999,9999999,30,4050,0,0,0,2787,0,0,0,4377,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1218,4,9,2,2,9,21344.7011099,1005,613,4978,16985,245,25211,999999,9999999,999999,9999999,999999,9999999,0,0,0,2993,0,0,0,13992,7156,13628,4427,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1219,1,2,1,2,9,37635.0824459,6768,835,2721,9284,802,82526,999999,9999999,999999,9999999,999999,9999999,0,0,0,2311,935,0,0,6038,6709,15416,60401,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1220,3,7,0,2,9,27419.3648730,1525,3049,16518,56361,537,55286,999999,9999999,999999,9999999,999999,9999999,6908,0,5485,5464,18812,0,0,32085,5840,27614,21832,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1221,4,8,0,2,9,26630.8605856,6549,266,3088,10536,762,78410,999999,9999999,999999,9999999,999999,9999999,1109,0,0,3677,0,2937,0,3922,0,0,78410,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1222,4,9,2,2,9,30196.2252475,1227,1799,7440,25385,393,40440,999999,9999999,999999,9999999,999999,9999999,0,0,0,3444,8845,0,0,13096,7421,17052,15967,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1223,4,9,0,5,9,23311.9099039,4685,892,6253,21335,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,362,0,2231,2425,5790,4774,6115,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1224,2,3,0,5,9,29553.2030621,5949,1174,5040,17196,584,60094,999999,9999999,999999,9999999,999999,9999999,0,0,0,2174,1876,8556,0,4590,6403,0,53691,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1225,1,2,1,5,9,30842.5011283,4756,1456,4413,15057,7,720,1004,139249,999999,9999999,999999,9999999,0,0,0,2964,6551,0,0,5542,720,0,0,0,101708,37541,9999999,9999999,9999999,9999999
2005,1226,4,8,0,3,9,19569.9645805,7271,316,11097,37863,655,67400,999999,9999999,999999,9999999,999999,9999999,3604,602,4121,6824,1662,0,2428,26949,0,17924,49476,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1227,3,7,3,2,9,26362.7426122,1928,3034,21308,72703,999999,9999999,999999,9999999,999999,9999999,999999,9999999,7185,657,4499,3598,19051,12146,7987,29921,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1228,1,2,0,2,9,28107.3294898,5050,1747,6273,21403,1638,168550,999999,9999999,999999,9999999,999999,9999999,0,0,0,4668,4430,0,0,12305,17515,33011,118024,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1229,3,7,0,2,9,23991.9442639,3726,1947,16371,55858,662,68120,999999,9999999,999999,9999999,999999,9999999,3822,0,5540,4731,13102,0,0,38025,5490,20326,42304,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1230,2,3,0,2,9,30001.3663640,5817,1136,19071,65069,999999,9999999,999999,9999999,555,50688,999999,9999999,9019,825,0,3970,7304,13185,2945,37665,9999999,9999999,9999999,9999999,9999999,9999999,5759,44929,0,9999999
2005,1231,4,8,0,1,9,21651.4726655,7014,671,10010,34154,999999,9999999,999999,9999999,434,39655,999999,9999999,4633,0,5082,11728,0,0,0,22426,9999999,9999999,9999999,9999999,9999999,9999999,0,9377,30278,80000
2005,1232,3,6,0,2,9,24024.8610677,4294,1669,16056,54783,800,82320,999999,9999999,999999,9999999,999999,9999999,5060,845,0,13445,11427,5404,2640,21867,0,0,82320,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1233,3,5,4,2,9,36233.8992891,761,3220,22413,76473,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3471,580,0,6572,25789,11961,1941,30210,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,1234,2,4,0,2,1,24383.3365508,5569,1391,7624,26013,874,89935,999999,9999999,999999,9999999,999999,9999999,2944,492,0,3027,9333,0,0,13653,0,25222,64713,9999999,9999999,9999999,9999999,9999999,9999999,9999999
